Timestamp,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawLeft,FaceBlendShape.JawRight,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthLeft,FaceBlendShape.MouthRight,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
0.0144916,8.65e-19,0.0,0.1068535298,0.0,0.04475194588,0.1028288901,0.3217085004,9.37e-19,0.0,0.009424676187,0.0,0.04504728317,0.1029037535,0.321785748,0.01532346103,0.01906744204,0.0,0.02464666776,0.02855788358,0.03187731281,0.07979212701,0.01010868791,0.0,0.0,0.0,0.1398265809,0.1109587252,0.007234697696,0.007144653238,0.05222929269,0.05045835674,0.02998708375,0.01065967046,0.1193725616,0.0840376392,0.02712776139,0.02696361952,0.01750367321,0.01606423035,0.01543945912,0.01552702859,0.03198907524,0.03081696853,0.07056739181,0.0,0.0,0.02095434815,0.04835379869,0.05505459383,0.06744761765,0.0708854422,1.71e-08,0.03881406412,-0.02738774754,0.01591619663,-0.005756095052,-0.01965591125,0.000113155249,0.06526066363,-0.01956838183,-0.00127630122
0.0185865,7.96e-19,0.0,0.1090889201,0.0,0.03915474191,0.1013939083,0.3178400695,8.63e-19,0.0,0.007276187651,0.0,0.03944270313,0.1014638171,0.3179224133,0.01519234665,0.01904447004,0.0,0.02448666468,0.02838690206,0.03156626597,0.07952970266,0.01013180055,0.0,0.0,0.0,0.139333725,0.1105305627,0.007210548036,0.007122373208,0.05191829428,0.05016116053,0.02977152914,0.0106351329,0.1187680364,0.08364304155,0.02699168585,0.02683357522,0.01741927117,0.0159809012,0.01535974722,0.01544875279,0.03199623153,0.0308271274,0.07003906369,0.0,0.0,0.02085901424,0.04806067795,0.05472099409,0.06712283939,0.07055111229,1.66e-08,0.03877255321,-0.02829138376,0.01493110415,-0.00444411207,-0.01721029542,7.65e-05,0.0666288957,-0.01712247357,-0.00114011846
0.0147394,7.33e-19,0.0,0.1076697633,0.0,0.03330045193,0.09973590821,0.3052504063,7.94e-19,0.0,0.008799836971,0.0,0.03357420489,0.09980161488,0.3053499758,0.0150403576,0.01908625662,0.0,0.02426245064,0.02838690206,0.03117553331,0.07914435863,0.01020923164,0.0,0.0,0.0,0.1388611197,0.11008735,0.007172967307,0.007085846271,0.05152283609,0.04975029081,0.02951450273,0.0105898045,0.1181081235,0.0832477659,0.02682220191,0.02667586505,0.01731157117,0.01587315835,0.01528814435,0.01537870709,0.03201118112,0.03084438853,0.06947667152,0.0,0.0,0.02072436921,0.04774435237,0.05437119678,0.06680958718,0.07023466378,8.6e-09,0.03913021088,-0.02799282409,0.01464356203,-0.00537493825,-0.01464972179,7.87e-05,0.06576476246,-0.01456154417,-0.0009570137481
0.0224748,6.74e-19,0.0,0.1043051258,0.0,0.03106779978,0.09895161539,0.2991057634,7.31e-19,0.0,0.01218496449,0.0,0.03133253753,0.09901542962,0.2992123067,0.01494142972,0.01907111146,0.0,0.0241130963,0.02815065905,0.03088552877,0.07891078293,0.01026158873,0.0,0.0,0.0,0.1385145634,0.1098008975,0.007145890966,0.007055622526,0.05122317374,0.0494235307,0.02935663797,0.01056385506,0.1177099347,0.08300269395,0.02670940012,0.02657611854,0.01723288745,0.01579419337,0.01525589544,0.01534826681,0.03180335462,0.03063910641,0.06924644113,0.0,0.0,0.02064080909,0.04758025333,0.05418671295,0.06670604646,0.07012015581,6.54e-09,0.03929050639,-0.02841562033,0.01477811392,-0.007442675997,-0.01367177721,0.000101760008,0.06371051073,-0.01358344592,-0.0008648758521
0.013249,6.21e-19,0.0,0.1027087942,0.0,0.0349339582,0.09859372675,0.2967804968,6.72e-19,0.0,0.01371629629,0.0,0.03520334139,0.09865615517,0.2968889177,0.01491133776,0.01900075004,0.0,0.02405807935,0.02815065905,0.03074632213,0.07871837169,0.01022120658,0.0,0.0,0.0,0.1385203153,0.1097892821,0.007135159802,0.007043245714,0.05107793212,0.04926907644,0.02931440808,0.01055242121,0.1176215038,0.08296065032,0.02664034814,0.02651283331,0.01719550602,0.01575361937,0.01526503637,0.01535943151,0.03149877116,0.03033938259,0.06928712875,0.0,0.0,0.02057303116,0.04755516723,0.05414821953,0.06669569016,0.07011234015,1.69e-08,0.03906155005,-0.02794739418,0.01504492015,-0.008377820253,-0.01536089368,0.0001286994375,0.06273393333,-0.01527286135,-0.0009575724835
0.0171564,5.71e-19,0.0,0.09641936421,0.0,0.04494401067,0.09873332083,0.2957977355,6.19e-19,0.0,0.01984919049,0.0,0.04521913081,0.09879527241,0.2959063649,0.01495649852,0.01883014292,0.0,0.02412540466,0.02815065905,0.03083707765,0.07865145802,0.01013601385,0.0,0.0,0.0,0.1383268535,0.1096045822,0.007158075925,0.007061330136,0.05117090046,0.04934993386,0.02940079011,0.0105709359,0.1177216843,0.08297993988,0.02665724605,0.02653336152,0.01724659279,0.01580093801,0.01532999612,0.0154267177,0.03126795962,0.03011559509,0.0696265772,0.0,0.0,0.02053233795,0.04774150252,0.05432934687,0.06689845771,0.0703087002,3.71e-08,0.03879690543,-0.02760237083,0.01566572115,-0.01212282293,-0.0197320208,0.0002392329625,0.05888790265,-0.01964457892,-0.001156307757
0.0162176,5.26e-19,0.0,0.09362637252,0.0,0.05059530959,0.09904485941,0.3040114641,5.69e-19,0.0,0.02253301255,0.0,0.05087316409,0.09910769016,0.3041151166,0.01503556315,0.01877573878,0.0,0.02424882725,0.02815065905,0.03103271872,0.07851148397,0.009946385399,0.0,0.0,0.0,0.1381544471,0.1091890261,0.007193774451,0.007097519934,0.05135903135,0.04953540862,0.02956866473,0.0105844019,0.1180179194,0.08315058053,0.0266927816,0.02657142654,0.01733242907,0.01588685252,0.01544457488,0.01555059105,0.03106745891,0.02992067672,0.07006566972,0.0,0.0,0.0204847157,0.04805456847,0.05468763039,0.06721799821,0.07065777481,5.37e-08,0.03823189437,-0.02718758956,0.01608464122,-0.01376124192,-0.02219970338,0.0003055360867,0.05717914924,-0.02211251296,-0.001263890998
0.0178614,4.84e-19,0.0,0.09391437471,0.0,0.05001446977,0.09902221709,0.3038699925,5.24e-19,0.0,0.0222490821,0.0,0.05029205233,0.0990857929,0.303976953,0.01501635741,0.01872460172,0.0,0.02423576452,0.02815065905,0.03096088395,0.07824061066,0.009819232859,0.0,0.0,0.0,0.1376776844,0.1086529642,0.007198691368,0.007102919742,0.05129109323,0.04946744815,0.02956527472,0.01057772897,0.1178909317,0.08305907249,0.02664437145,0.02652767487,0.01733160764,0.0158897303,0.01547881681,0.01559401304,0.03093761951,0.02979733609,0.07013045996,0.0,0.0,0.02038614266,0.04811056703,0.05476105958,0.06730659306,0.07074388117,7.67e-08,0.03822078928,-0.02666941844,0.01636332273,-0.01358792093,-0.02194607444,0.000298240222,0.05735535175,-0.02185888216,-0.001253235503
0.0138211,4.45e-19,0.0,0.09357392043,0.0,0.05179305375,0.09913958609,0.3041271567,4.82e-19,0.0,0.02256243117,0.0,0.0520722717,0.09920387715,0.3042348623,0.01500274148,0.01869374141,0.0,0.02424115315,0.02815065905,0.0309741348,0.07821111381,0.009649928659,0.0,0.0,0.0,0.1373474151,0.1081823185,0.007199992891,0.007104934659,0.05128588155,0.04946880043,0.02954690717,0.01056268811,0.1179140657,0.08307372034,0.02663771808,0.02652573213,0.01732970029,0.01589724049,0.01551394444,0.01564165764,0.03084507026,0.02970793284,0.07018207759,0.0,0.0,0.02034342475,0.04817985371,0.05485247821,0.06745103002,0.07089156657,6.84e-08,0.0383150354,-0.02596150711,0.01636184379,-0.01377904881,-0.02272297256,0.0003131449048,0.05714644492,-0.02263594232,-0.001293079695
0.0172698,4.1e-19,0.0,0.09289819747,0.0,0.04933746159,0.09883100539,0.3027019799,4.44e-19,0.0,0.02327357233,0.0,0.04961176217,0.09889534116,0.3028119802,0.01498872042,0.01861766167,0.0,0.02421401255,0.02815065905,0.03089029342,0.07806598395,0.009512712248,0.0,0.0,0.0,0.1374514103,0.1082612202,0.007186485454,0.007092378102,0.05124507844,0.04944644868,0.02952239104,0.01053137984,0.1180274487,0.0831907317,0.02659703977,0.02648971602,0.01729073748,0.01586833969,0.01554657426,0.01568406075,0.03044058755,0.02931538783,0.07022645324,0.0,0.0,0.02029243484,0.04812927917,0.05480886996,0.06757768989,0.07100756466,5.37e-08,0.0380416736,-0.02550802566,0.01670361124,-0.01421368401,-0.02164939791,0.0003077554575,0.05673512071,-0.02156222798,-0.001222868334
0.0153075,3.77e-19,0.0,0.09337134659,0.0,0.04760150239,0.0984229818,0.3025259972,4.08e-19,0.0,0.02281382121,0.0,0.04787443578,0.09848763794,0.3026378751,0.01495463029,0.01862672716,0.0,0.02416832373,0.02815065905,0.03077194095,0.07789223641,0.009458261542,0.0,0.0,0.0,0.137463972,0.1082465425,0.007168027107,0.007074929774,0.0511700809,0.04938419163,0.02947786823,0.01049484685,0.1180841401,0.08329991996,0.02654165961,0.02643636242,0.01724335365,0.01582526974,0.01555783674,0.0157008674,0.03001047112,0.02889700606,0.07017829269,0.0,0.0,0.02024657279,0.04800609499,0.05468767509,0.06758898497,0.07102628797,4.08e-08,0.0379076153,-0.02459753864,0.01675721072,-0.01393313147,-0.02089118958,0.0002911126066,0.05702500418,-0.02080389485,-0.001185869914
0.0191282,3.47e-19,0.0,0.09355761111,0.0,0.05268261582,0.09850265086,0.3027672768,3.76e-19,0.0,0.02255076356,0.0,0.05296320096,0.09856848419,0.3028809726,0.0150207039,0.01875530183,0.0,0.02426487021,0.02815065905,0.03092340194,0.07800510526,0.009419627488,0.0,0.0,0.0,0.1376617551,0.1082931757,0.007180240005,0.007087773178,0.05131030455,0.04949523881,0.02960549109,0.01050607767,0.1183643192,0.08346244693,0.02658256888,0.02648606896,0.01729264855,0.01587079279,0.01561533473,0.01576307788,0.02957803197,0.02847431786,0.07057300955,0.0,0.0,0.02026870847,0.04811868817,0.05482950434,0.06780314445,0.07126948982,1.67e-08,0.03826272115,-0.02382291667,0.01601367071,-0.01377179846,-0.02311174758,0.0003183369699,0.05713598058,-0.02302470617,-0.001315055182
0.0157933,3.19e-19,0.0,0.09193104506,0.0,0.05979502946,0.09899269789,0.3048350811,3.46e-19,0.0,0.02412807755,0.0,0.06008135155,0.09906090796,0.3049562275,0.01507879794,0.01890329644,0.0,0.02434549108,0.02815065905,0.03102896549,0.07804372162,0.009554600343,0.0,0.0,0.0,0.1376395226,0.1082864031,0.007188726217,0.007092706859,0.05143412948,0.04955999553,0.0297105629,0.01051119249,0.1185841039,0.08360082656,0.02659974433,0.02651046775,0.01734100468,0.01590860821,0.01566408947,0.01580306515,0.02920429036,0.02810633741,0.07092574239,0.0,0.0,0.02026743814,0.04825812578,0.05496340618,0.0679718256,0.07141488045,1.56e-08,0.03886763006,-0.02424237691,0.0158714857,-0.01473394036,-0.02621828206,0.000386373169,0.05613835156,-0.02613167837,-0.001466551796
0.0175209,2.94e-19,0.0,0.09374091774,0.0,0.06502121687,0.09999585152,0.3126706481,3.18e-19,0.0,0.02226088382,0.0,0.06531983614,0.1000657678,0.3127852678,0.01515349839,0.01902399212,0.0,0.02444140613,0.02815065905,0.03126151115,0.0783117786,0.009720817208,0.0,0.0,0.0,0.1377501041,0.1084554791,0.007197672036,0.007097225636,0.05161038041,0.04967227951,0.02983616292,0.01052361168,0.118917793,0.08380689472,0.02667320706,0.02658549882,0.01741539314,0.01596708037,0.0157202594,0.01584742218,0.02887260169,0.02777807228,0.07140199095,0.0,0.0,0.02034316771,0.0484434925,0.0551404953,0.06817664206,0.07159467041,1.18e-08,0.038461335,-0.02411742695,0.01445550099,-0.01359287556,-0.02850378305,0.0003875414259,0.05723999813,-0.02841741033,-0.001626160811
0.0140953,2.71e-19,0.0,0.09545850009,0.0,0.06942505389,0.1007227376,0.3163412511,2.93e-19,0.0,0.02049713209,0.0,0.06973486394,0.1007939503,0.3164563477,0.01526136417,0.01920944266,0.0,0.02457478829,0.02815065905,0.03156516328,0.07865262032,0.009888991714,0.0,0.0,0.0,0.1387107074,0.1093099192,0.007202281151,0.007098610979,0.05188459903,0.04987248778,0.03001030162,0.01053549442,0.1194557622,0.08415216208,0.02675950155,0.0266745314,0.0174957104,0.01603182964,0.01578830369,0.01590255089,0.02848344296,0.02739486843,0.07188202441,0.0,0.0,0.02044628561,0.04860307276,0.05530682951,0.06844496727,0.0718588531,9.7e-09,0.03859339282,-0.02514111996,0.01406829059,-0.01251519099,-0.03042995743,0.0003809443151,0.05828550085,-0.03034393489,-0.001768151182
0.0204852,2.49e-19,0.0,0.09476286918,0.0,0.06610011309,0.100839667,0.3174156249,2.7e-19,0.0,0.02124910615,0.0,0.0664030984,0.1009113416,0.317530036,0.01532921847,0.01932371967,0.0,0.02465528063,0.02815065905,0.03174248338,0.07881103456,0.009965783916,0.0,0.0,0.0,0.1393871605,0.1099044308,0.007201497443,0.007096376736,0.05206667259,0.05000995472,0.03011717275,0.01054514665,0.1197573841,0.08431607485,0.02679347247,0.02671368606,0.01753542572,0.01605832577,0.0158217717,0.01593554951,0.02799719386,0.02692131512,0.07218256593,0.0,0.0,0.0205004178,0.04863802344,0.05535688996,0.06859540939,0.07201748341,9e-09,0.03784248233,-0.025253186,0.01427788939,-0.01297489367,-0.02897625789,0.0003760585678,0.05786324665,-0.0288899783,-0.001671198639
0.0136197,2.29e-19,0.0,0.09471573681,0.0,0.06896469742,0.1011903659,0.3180250227,2.48e-19,0.0,0.02134876139,0.0,0.06927205622,0.1012624949,0.3181396723,0.01538322493,0.01942095906,0.0,0.02473358065,0.02815065905,0.03196689487,0.07911546528,0.0100931786,0.0,0.0,0.0,0.1399438828,0.1105119213,0.007196409162,0.007090433035,0.05226940289,0.05017956719,0.03018810973,0.01054773852,0.1201864704,0.08456856757,0.02684563957,0.02676094137,0.01757090911,0.01608110964,0.01585835405,0.01596527733,0.02783453465,0.02675338462,0.07243997604,0.0,0.0,0.02058147453,0.04868978262,0.05540678278,0.06872028112,0.07214130461,4.99e-09,0.03685061634,-0.02520254999,0.01413868088,-0.01303526014,-0.03022820503,0.0003941413888,0.05783232674,-0.03014193103,-0.001742732595
0.0167721,2.11e-19,0.0,0.09403939545,0.0,0.06891005486,0.1014075801,0.3174075186,2.28e-19,0.0,0.02204251476,0.0,0.06921522319,0.1014798135,0.3175235391,0.01536748651,0.0194652006,0.0,0.02474288829,0.02815065905,0.03199556842,0.07921928167,0.01016208064,0.0,0.0,0.0,0.139937073,0.1105785295,0.007187363692,0.00708088791,0.05233933777,0.05023225024,0.03013920411,0.01053231396,0.1202116609,0.0845618844,0.0268032793,0.02671712637,0.01757413335,0.01608105004,0.01586120576,0.01596381143,0.0278079249,0.02671696618,0.07254289836,0.0,0.0,0.02054141089,0.04868072644,0.05538565293,0.06873221695,0.07214038074,2.4e-09,0.03712546453,-0.02589625493,0.01482138783,-0.01345886663,-0.03020357713,0.0004066172696,0.05741941184,-0.03011733107,-0.00172889058
