FaceBlendShape.Unnamed: 0,FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
50,16:21:37:00.583,61.0,0.0,0.048641481,0.07834059,0.0,0.0,0.023299128,0.120814152,0.0,0.048584692,0.042619653,0.0,0.0,0.023303699,0.121269472,0.004319401,0.010889676,0.0,0.008847094,0.008578057,0.004996778,0.02998451,0.008186049,0.0,0.035490621,0.029586697,0.0,0.0,0.016891927,0.017385077,0.016522938,0.017164908,0.014344584,0.00973072,0.087041415,0.070883058,0.039432906,0.038960226,0.00774372,0.007415608,0.010000239,0.009991994,0.006698987,0.006061128,0.018880243,0.0,0.0,0.012403308,0.016681423,0.017897939,0.039616797,0.041153416,0.0,0.02134889,0.049578366,-0.010266163,-0.026023401,0.029688757,-0.000772742,0.0478344,0.029747427,0.001422827
51,16:21:37:01.584,61.0,0.0,0.048796233,0.07861191,0.0,0.0,0.023297403,0.120552972,0.0,0.048740029,0.042350482,0.0,0.0,0.023301974,0.12100634,0.004285367,0.010984523,0.0,0.008857006,0.008608861,0.004995878,0.029922772,0.008160086,0.0,0.035212845,0.02945772,0.0,0.0,0.016746745,0.017239105,0.016477058,0.017116102,0.014247993,0.009712493,0.086559236,0.070392281,0.039152272,0.038685672,0.007734874,0.007402898,0.009937377,0.009932255,0.007118981,0.006474995,0.018799327,0.0,0.0,0.012339081,0.016661426,0.017878618,0.039559335,0.041095872,0.0,0.021281291,0.049417046,-0.010028036,-0.025858972,0.029783553,-0.000770314,0.047999937,0.029842308,0.001432303
52,16:21:37:02.586,61.0,0.0,0.049313571,0.079085648,0.0,0.0,0.023248693,0.120121658,0.0,0.049258735,0.041898754,0.0,0.0,0.02325324,0.120575048,0.004243063,0.01104836,0.0,0.008861457,0.008634517,0.004988685,0.029870467,0.008162942,0.0,0.03478729,0.029135086,0.0,0.0,0.016561266,0.017050847,0.016404677,0.017040586,0.014133209,0.009683754,0.085936248,0.069801234,0.03879945,0.038336027,0.0077177,0.007382662,0.009867955,0.00986584,0.007309131,0.006661788,0.018733701,0.0,0.0,0.012265526,0.016618595,0.017831987,0.039467648,0.040992472,0.0,0.020882877,0.049587753,-0.010219764,-0.025582904,0.030100305,-0.000770202,0.04828874,0.030159116,0.001456221
53,16:21:37:03.587,61.0,0.0,0.049719088,0.079561345,0.0,0.0,0.023213284,0.119790904,0.0,0.049665619,0.041418303,0.0,0.0,0.023217827,0.120243534,0.004207871,0.011095141,0.0,0.00885927,0.008647348,0.004979705,0.029832386,0.008163502,0.0,0.034359489,0.028801806,0.0,0.0,0.016416336,0.016903909,0.016348463,0.01698542,0.014035583,0.009655997,0.085545205,0.069406048,0.038533881,0.038071577,0.007698276,0.007361997,0.009808082,0.009808845,0.007442279,0.006793079,0.018684948,0.0,0.0,0.012203529,0.016576463,0.017785601,0.039381914,0.040904511,0.0,0.020910457,0.049583879,-0.010380657,-0.02528936,0.030348709,-0.000767653,0.048578832,0.03040755,0.001477037
54,16:21:37:04.589,61.0,0.0,0.050464165,0.079814337,0.0,0.0,0.023154218,0.119305015,0.0,0.050411865,0.041176617,0.0,0.0,0.023158729,0.119756393,0.004168516,0.01113688,0.0,0.008848478,0.008654356,0.004967613,0.029800555,0.008158699,0.0,0.033759277,0.028337522,0.0,0.0,0.016245008,0.016729435,0.01629162,0.016927276,0.013933855,0.009613359,0.085130557,0.069009692,0.038230442,0.037772551,0.007673118,0.007335074,0.009753313,0.009755007,0.007415422,0.006767002,0.018661698,0.0,0.0,0.012131888,0.016538525,0.017740201,0.039286077,0.040803984,0.0,0.021485727,0.049838018,-0.010332715,-0.025141437,0.030804599,-0.000774635,0.048732627,0.03086346,0.001503939
55,16:21:37:05.591,61.0,0.0,0.050762158,0.079985142,0.0,0.0,0.023135962,0.11903324,0.0,0.050710443,0.041002501,0.0,0.0,0.023140462,0.119484775,0.004131884,0.011209458,0.0,0.008832261,0.008655326,0.004951467,0.029715424,0.008166459,0.0,0.033412583,0.028132532,0.0,0.0,0.016105315,0.016587332,0.016247187,0.01687851,0.013834634,0.009574347,0.084715456,0.068620913,0.037940815,0.037490912,0.007651832,0.007311904,0.009699569,0.009701659,0.007309788,0.006662635,0.018634915,0.0,0.0,0.012057819,0.016506353,0.017706914,0.039203286,0.040724415,0.0,0.021616494,0.049974304,-0.010488819,-0.025034983,0.030986965,-0.000775925,0.048836641,0.031045869,0.001516059
56,16:21:37:06.593,61.0,0.0,0.051452983,0.080329433,0.0,0.0,0.023108508,0.118807323,0.0,0.051402632,0.040668134,0.0,0.0,0.02311299,0.119256221,0.004101207,0.011256256,0.0,0.008818171,0.008655825,0.004937648,0.029660236,0.008146524,0.0,0.032955851,0.02784534,0.0,0.0,0.015979253,0.016459089,0.016208166,0.016834548,0.013755731,0.009538968,0.084409699,0.06832125,0.037703943,0.037262343,0.007635012,0.007291752,0.009656296,0.009662078,0.007301155,0.006656648,0.018600106,0.0,0.0,0.011997251,0.016474314,0.017674919,0.039141621,0.040668301,0.0,0.022071248,0.050553274,-0.010054505,-0.024830502,0.031409767,-0.000780097,0.049046204,0.031468693,0.00154331
57,16:21:37:07.594,61.0,0.0,0.051291984,0.080705881,0.0,0.0,0.023094144,0.118690193,0.0,0.051242419,0.040279944,0.0,0.0,0.023098597,0.119136728,0.004075129,0.011292702,0.0,0.008809837,0.008655638,0.004926632,0.029623032,0.008113494,0.0,0.032494355,0.027539751,0.0,0.0,0.015861776,0.016342424,0.016173257,0.016797727,0.013685929,0.009513351,0.08413206,0.068047866,0.037495796,0.037059117,0.007614528,0.007269391,0.009603932,0.00961212,0.007022657,0.006381339,0.018606203,0.0,0.0,0.011956048,0.016444329,0.017642293,0.039053049,0.04058462,0.0,0.022107454,0.051000935,-0.009365836,-0.02459356,0.031311683,-0.00077024,0.049276207,0.031370588,0.001545704
58,16:21:37:08.595,61.0,0.0,0.051962905,0.080814317,0.0,0.0,0.023041308,0.118455164,0.0,0.051914312,0.040181797,0.0,0.0,0.023045756,0.118901908,0.004046803,0.011312908,0.0,0.008791642,0.008646834,0.00491599,0.02964692,0.008096763,0.0,0.031959668,0.02708091,0.0,0.0,0.015742522,0.016221475,0.016135618,0.016761825,0.013620708,0.009474051,0.084037788,0.067933686,0.037342127,0.036905676,0.007588833,0.00724379,0.009570258,0.009580676,0.006782042,0.006144324,0.018605435,0.0,0.0,0.011920232,0.016404191,0.017598286,0.038981646,0.040514976,1e-10,0.022422753,0.051453945,-0.008748978,-0.02453332,0.031722195,-0.000778434,0.049341772,0.031781025,0.001568022
59,16:21:37:09.597,61.0,0.0,0.052220695,0.08099895,0.0,0.0,0.023008782,0.118490845,0.0,0.052172493,0.039973836,0.0,0.0,0.023013216,0.118933633,0.004017598,0.01135536,0.0,0.008770652,0.008637903,0.004902469,0.029607561,0.008036721,0.0,0.031374503,0.026691096,0.0,0.0,0.015600058,0.016078793,0.016102614,0.01672852,0.013546085,0.00942888,0.083812565,0.067728683,0.037132967,0.036705993,0.007561588,0.00721592,0.009528346,0.009542503,0.006473538,0.005842254,0.018603733,0.0,0.0,0.011871404,0.016369836,0.017566849,0.038902428,0.040447258,1e-10,0.02274707,0.051945236,-0.008201595,-0.024406225,0.031879865,-0.000778253,0.049454257,0.031938877,0.001579405
60,16:21:37:10.598,61.0,0.0,0.052109461,0.081020415,0.0,0.0,0.023016151,0.118412122,0.0,0.05206126,0.039941721,0.0,0.0,0.023020605,0.118852049,0.004002078,0.011384625,0.0,0.008754442,0.008628815,0.004897391,0.029600428,0.008027329,0.0,0.030924689,0.026336728,0.0,0.0,0.015516766,0.015994599,0.016090678,0.01671678,0.013508286,0.009397686,0.083900996,0.067780517,0.037079945,0.0366593,0.007542005,0.007195366,0.009510776,0.009525345,0.006497236,0.005867715,0.018580964,0.0,0.0,0.011846832,0.016356641,0.017552698,0.03888379,0.040436663,1e-10,0.022924084,0.051632446,-0.007822131,-0.024386672,0.031811874,-0.000775971,0.049467467,0.031870861,0.00157646
61,16:21:37:11.600,61.0,0.0,0.052466191,0.081175581,0.0,0.0,0.022988746,0.118461162,0.0,0.052418772,0.039786529,0.0,0.0,0.022993205,0.118899718,0.003989127,0.011415987,0.0,0.008748287,0.008628307,0.004894481,0.029590255,0.008027159,0.0,0.030603947,0.026100552,0.0,0.0,0.01544507,0.01592177,0.016075581,0.016701579,0.013483549,0.00937447,0.083965041,0.067808263,0.037023842,0.036605902,0.00752939,0.007181524,0.009501667,0.009517739,0.006546462,0.005917649,0.018559376,0.0,0.0,0.011822088,0.016346397,0.017540775,0.038880698,0.040433329,1e-10,0.023465613,0.051804733,-0.007746451,-0.02429175,0.032030266,-0.000778261,0.049561858,0.032089196,0.001590294
62,16:21:37:12.601,61.0,0.0,0.052019302,0.080610156,0.0,0.0,0.02299276,0.118383497,0.0,0.051970124,0.040326335,0.0,0.0,0.022997228,0.118822224,0.003985988,0.011444213,0.0,0.00874514,0.00862821,0.00490342,0.029640956,0.008029927,0.0,0.030161625,0.025695255,0.0,0.0,0.015388908,0.015864622,0.016071104,0.016697301,0.013481081,0.009360479,0.084248416,0.068022758,0.037092444,0.036674887,0.007515262,0.007167711,0.009502126,0.009517866,0.006655366,0.00602427,0.018537812,0.0,0.0,0.011831993,0.016354583,0.017544752,0.038900092,0.040450912,1e-10,0.023448041,0.051425454,-0.007931142,-0.024621541,0.031756371,-0.000782075,0.049217071,0.031815328,0.001565752
63,16:21:37:13.603,61.0,0.0,0.051248271,0.079714723,0.0,0.0,0.02305039,0.118394733,0.0,0.051196557,0.041236006,0.0,0.0,0.023054898,0.11883568,0.003986593,0.011477112,0.0,0.008745288,0.008632114,0.004912141,0.029695571,0.008013931,0.0,0.029597353,0.025157847,0.0,0.0,0.015312977,0.015786907,0.016063469,0.016689677,0.0134804,0.009350163,0.084464997,0.068191148,0.037143726,0.036726214,0.007502028,0.007155133,0.009498478,0.009513471,0.006924743,0.006287579,0.018492864,0.0,0.0,0.011850284,0.016367452,0.017556323,0.038918663,0.040466558,1e-10,0.023218205,0.05124366,-0.00803577,-0.025177322,0.031284116,-0.000787824,0.048671078,0.03134292,0.00152539
64,16:21:37:14.605,61.0,0.0,0.051242027,0.079709463,0.0,0.0,0.023104994,0.118598394,0.0,0.051190116,0.041261103,0.0,0.0,0.023109535,0.119042188,0.003994392,0.011500922,0.0,0.008750025,0.008642062,0.004927144,0.029778551,0.007987003,0.0,0.029013934,0.024586279,0.0,0.0,0.01524847,0.015720854,0.016068528,0.016698435,0.013505852,0.009343836,0.084835,0.068488769,0.037258174,0.036836125,0.007498368,0.007151882,0.009519218,0.009533287,0.007421304,0.006772487,0.018451182,0.0,0.0,0.011876753,0.016404759,0.017594514,0.039009132,0.040544529,1e-10,0.022969663,0.051147279,-0.007959203,-0.025192652,0.031280197,-0.000788205,0.048667871,0.031339094,0.001525103
65,16:21:37:15.606,61.0,0.0,0.051260371,0.079494245,0.0,0.0,0.023155423,0.118739776,0.0,0.051207874,0.041488241,0.0,0.0,0.023159994,0.119186372,0.004004,0.011511249,0.0,0.008759403,0.008655009,0.004941148,0.029851023,0.007992756,0.0,0.028532025,0.024058515,0.0,0.0,0.015197529,0.015665805,0.0160827,0.016717287,0.013528997,0.009337445,0.085152119,0.068731599,0.037336402,0.036905885,0.007498778,0.007151207,0.009539153,0.009550352,0.007811262,0.007152839,0.018414322,0.0,0.0,0.011893302,0.016446861,0.017631155,0.039090529,0.040610857,1e-10,0.022568682,0.050566387,-0.008207794,-0.025331324,0.031291157,-0.00079282,0.048536442,0.031350114,0.001521523
66,16:21:37:16.608,61.0,0.0,0.050616968,0.079270251,0.0,0.0,0.023232916,0.118677259,0.0,0.050563496,0.04171719,0.0,0.0,0.023237528,0.119125448,0.004024906,0.011540869,0.0,0.008764679,0.008660028,0.004959681,0.029960677,0.007984693,0.0,0.026934125,0.022610595,0.0,0.0,0.01515864,0.015622539,0.016115062,0.016748594,0.013573902,0.009337137,0.085726649,0.069204845,0.037520446,0.037086461,0.007494994,0.007147674,0.009565174,0.009575033,0.008470142,0.00779438,0.018329997,0.0,0.0,0.011940844,0.016483244,0.017660558,0.039185446,0.040694557,1e-10,0.022426633,0.050810617,-0.008234489,-0.025471427,0.030897509,-0.000787169,0.048400283,0.030956414,0.001498192
67,16:21:37:17.609,61.0,0.0,0.05058711,0.078684203,0.0,0.0,0.023316534,0.118457384,0.0,0.050532274,0.042327967,0.0,0.0,0.023321187,0.118909232,0.004053835,0.01159603,0.0,0.008779429,0.008673352,0.004987745,0.030070907,0.007951057,0.0,0.025783671,0.021668086,0.0,0.0,0.015137128,0.015599919,0.016160727,0.016788961,0.01364175,0.009349443,0.086385362,0.069737539,0.037750706,0.037313998,0.007498061,0.007150886,0.009607351,0.009616185,0.009476836,0.008767597,0.018212769,0.0,0.0,0.01200311,0.016536862,0.017706275,0.039337233,0.040830165,1e-10,0.022704773,0.050707278,-0.008365751,-0.025844362,0.030878723,-0.000798206,0.048042476,0.030937616,0.001486221
68,16:21:37:18.611,61.0,0.0,0.050343953,0.078640752,0.0,0.0,0.023433495,0.118119441,0.0,0.050288726,0.04238613,0.0,0.0,0.023438206,0.118575841,0.004080622,0.011653405,0.0,0.00878526,0.008684206,0.005018108,0.030208178,0.007903621,0.0,0.024561361,0.020504944,0.0,0.0,0.015099237,0.015561019,0.016202305,0.016830577,0.013707704,0.009351833,0.087064989,0.070314519,0.038010489,0.037571359,0.007501038,0.007154101,0.009665933,0.009673935,0.011155223,0.010234107,0.01807157,0.0,0.0,0.012065271,0.016612034,0.017776538,0.039559692,0.041033901,1e-10,0.022453556,0.05080117,-0.008828723,-0.025879996,0.030729935,-0.000795452,0.048016168,0.030788872,0.001478262
69,16:21:37:19.613,61.0,0.0,0.049767096,0.078319512,0.0,0.0,0.0236062,0.117922902,0.0,0.049710892,0.042739544,0.0,0.0,0.023610998,0.118384019,0.00411591,0.011742386,0.0,0.008796043,0.008697753,0.005050323,0.030348927,0.007825578,0.0,0.022741176,0.019000506,0.0,0.0,0.015066208,0.015527424,0.016254945,0.016881326,0.013774549,0.009361696,0.087776385,0.070923388,0.038280875,0.037843369,0.007505707,0.00715896,0.009720711,0.009730023,0.013572851,0.012355811,0.017895341,0.0,0.0,0.012135725,0.016689815,0.017853897,0.039788328,0.041247852,1e-10,0.022620658,0.051119667,-0.009165118,-0.026096067,0.030377006,-0.000792874,0.047820546,0.030435797,0.00145535
70,16:21:37:20.614,61.0,0.0,0.049579557,0.078373149,0.0,0.0,0.023754187,0.11792367,0.0,0.049523357,0.042689864,0.0,0.0,0.02375905,0.118387245,0.004158858,0.011817019,0.0,0.008815829,0.008719917,0.005091439,0.030488432,0.007728446,0.0,0.021660278,0.018046906,0.0,0.0,0.015049592,0.015513846,0.016317563,0.016942263,0.013870225,0.00938369,0.088677302,0.071571522,0.038602866,0.038167421,0.007519571,0.0071726,0.009791582,0.009800672,0.01569427,0.014281511,0.017735021,0.0,0.0,0.012222935,0.01678662,0.017949235,0.040052943,0.041496258,1e-10,0.022482669,0.050955725,-0.009373667,-0.026065821,0.030262383,-0.000788965,0.047853466,0.030321155,0.001450862
71,16:21:37:21.616,61.0,0.0,0.04879155,0.078607626,0.0,0.0,0.023951091,0.117435724,0.0,0.048735153,0.042463426,0.0,0.0,0.023956033,0.117903709,0.004211525,0.011928906,0.0,0.008826574,0.008732861,0.005140698,0.030658316,0.0075998,0.0,0.018443102,0.015725901,0.0,0.0,0.015029397,0.01549717,0.016393518,0.017015338,0.013986165,0.009398611,0.091708101,0.073435888,0.039021403,0.038591579,0.007526225,0.007180746,0.009877751,0.009888537,0.018372145,0.016745606,0.017554034,0.0,0.0,0.012345018,0.01689611,0.018054428,0.040364418,0.04180206,1e-10,0.022398368,0.05092248,-0.009697008,-0.025927939,0.029780626,-0.000772292,0.047997329,0.029839438,0.001432088
72,16:21:37:22.617,61.0,0.0,0.048552495,0.078820057,0.0,0.0,0.024158709,0.116922647,0.0,0.048496291,0.042277977,0.0,0.0,0.024163736,0.117393643,0.004272392,0.012036393,0.0,0.008843897,0.008748646,0.005191252,0.03081798,0.007463435,0.0,0.015494288,0.013317514,0.0,0.0,0.015024774,0.015496747,0.016486678,0.017106015,0.01411223,0.009421252,0.093765512,0.074792959,0.039446466,0.039022964,0.007538807,0.0071934,0.009966577,0.009977245,0.022416733,0.020635005,0.017357105,0.0,0.0,0.012465401,0.017011689,0.018167535,0.040687144,0.042113721,1e-10,0.022786798,0.050615427,-0.009800136,-0.025814816,0.02963458,-0.00076515,0.048127249,0.029693421,0.00142893
73,16:21:37:23.619,61.0,0.0,0.04869866,0.079361327,0.0,0.0,0.024390949,0.116396517,0.0,0.048643824,0.041759022,0.0,0.0,0.024396053,0.11687357,0.004346232,0.012156874,0.0,0.008861559,0.008765642,0.005247165,0.031016186,0.00734819,0.0,0.013416549,0.011538978,0.0,0.0,0.015050814,0.015524861,0.016592501,0.01720278,0.014267189,0.009455876,0.096572518,0.076832734,0.039979309,0.03956138,0.007564084,0.007217951,0.010074749,0.010084963,0.028504424,0.026541982,0.017136933,0.0,0.0,0.012615015,0.017131278,0.018281693,0.041076735,0.042485338,1e-10,0.02253093,0.050594372,-0.009640732,-0.025497871,0.029724486,-0.000758052,0.048457608,0.029783292,0.001443088
74,16:21:37:24.620,61.0,0.0,0.048464287,0.079398438,0.0,0.0,0.024638694,0.11610385,0.0,0.048409253,0.041750517,0.0,0.0,0.024643868,0.116586067,0.004422394,0.012278273,0.0,0.008870021,0.008778689,0.005300703,0.031239472,0.007257273,0.0,0.011230165,0.009986881,0.0,0.0,0.015054672,0.015526356,0.016704466,0.017302916,0.014425784,0.009480716,0.0993369,0.079111353,0.040531997,0.040119164,0.007589985,0.00724297,0.010198594,0.010205921,0.034986708,0.032930449,0.016888572,0.0,0.0,0.012767728,0.017257353,0.018404465,0.041495416,0.042881306,1e-10,0.02235719,0.050449473,-0.009878171,-0.025492786,0.029581148,-0.000754244,0.048480485,0.029639987,0.001436818
75,16:21:37:25.622,61.0,0.0,0.04790343,0.079384029,0.0,0.0,0.024887772,0.115868591,0.0,0.047847811,0.041785833,0.0,0.0,0.024893018,0.11635495,0.004496337,0.012394738,0.0,0.008877627,0.008790205,0.005357227,0.031469911,0.007156205,0.0,0.009640292,0.008701831,0.0,0.0,0.015043628,0.015511547,0.016808299,0.017394291,0.014573175,0.009506565,0.100839801,0.080430321,0.041091677,0.040687844,0.007611045,0.007263294,0.010310126,0.010316351,0.039002542,0.036914818,0.016636046,0.0,0.0,0.012935684,0.017370159,0.018513968,0.041900665,0.043263231,1e-10,0.022367308,0.049967063,-0.010095445,-0.02551461,0.029238088,-0.00074613,0.048472177,0.029296963,0.001419937
76,16:21:37:26.623,61.0,0.0,0.047806248,0.079433143,0.0,0.0,0.025188673,0.115549393,0.0,0.04775063,0.041769259,0.0,0.0,0.025194014,0.1160376,0.004577156,0.01253002,0.0,0.008884081,0.008804007,0.005419981,0.031745516,0.007001156,0.0,0.008302085,0.007579468,0.0,0.0,0.015028624,0.015495235,0.016919591,0.017495425,0.014736719,0.009529077,0.103212163,0.082578279,0.041710135,0.04131994,0.007637805,0.007287541,0.010444354,0.010452173,0.04449793,0.042437743,0.016369952,0.0,0.0,0.013111446,0.017505523,0.018651996,0.042365257,0.043702193,1e-10,0.022055036,0.050025863,-0.01020637,-0.025504535,0.029178696,-0.00074432,0.04850224,0.02923757,0.001417935
77,16:21:37:27.625,61.0,0.0,0.047585532,0.079628065,0.0,0.0,0.025481824,0.115375266,0.0,0.047530111,0.041597892,0.0,0.0,0.025487226,0.115863025,0.004654502,0.012661027,0.0,0.008893207,0.008829864,0.005497461,0.03202619,0.006840388,0.0,0.006862286,0.00634213,0.0,0.0,0.014952174,0.015416127,0.017030336,0.017597063,0.014882706,0.009543958,0.104306854,0.08360786,0.042231593,0.041856021,0.007664393,0.007311304,0.010574671,0.010582369,0.049634334,0.047591381,0.016100584,0.0,0.0,0.013293413,0.017663298,0.0188153,0.042843808,0.044151489,1e-10,0.021889415,0.049658653,-0.010543769,-0.025399996,0.029043866,-0.000737842,0.048621457,0.029102756,0.001414859
78,16:21:37:28.627,61.0,0.0,0.047186259,0.07929989,0.0,0.0,0.025745967,0.115236662,0.0,0.047129668,0.041952163,0.0,0.0,0.02575146,0.115724891,0.004731939,0.01278671,0.0,0.008902409,0.008857503,0.005573866,0.032324262,0.00672014,0.0,0.005133467,0.004857892,0.0,0.0,0.014853466,0.015314354,0.017142881,0.017699687,0.015027585,0.009550413,0.105183326,0.084462449,0.042716131,0.042350557,0.007688363,0.007332477,0.010705941,0.010713296,0.052928031,0.050887991,0.015837899,0.0,0.0,0.013456699,0.017806783,0.018960351,0.043283012,0.044552263,1e-10,0.021726713,0.049501029,-0.01054968,-0.025616502,0.028799331,-0.000737861,0.048421416,0.028858282,0.0013972
79,16:21:37:29.628,61.0,0.0,0.046989553,0.079358801,0.0,0.0,0.026013253,0.115407884,0.0,0.046932958,0.041912463,0.0,0.0,0.026018824,0.115896687,0.004799948,0.012900245,0.0,0.0089061,0.008881436,0.005634795,0.032507066,0.006631397,0.0,0.003885025,0.003690304,0.0,0.0,0.014750145,0.01520531,0.017244991,0.017793953,0.015138658,0.00955208,0.105631635,0.084953859,0.043061007,0.042704482,0.007713657,0.007351972,0.010816865,0.010821456,0.055065021,0.053019725,0.015577446,0.0,0.0,0.013581676,0.017941332,0.019097677,0.043692432,0.044927213,1e-10,0.02113096,0.049572524,-0.010186494,-0.025592344,0.028679108,-0.000734087,0.048457556,0.028738029,0.001392412
80,16:21:37:30.630,61.0,0.0,0.046453673,0.078666657,0.0,0.0,0.026317207,0.115416408,0.0,0.046395131,0.042639673,0.0,0.0,0.026322892,0.115903579,0.004876651,0.013008596,0.0,0.008920535,0.008917984,0.005714453,0.032821793,0.00653575,0.0,0.00259108,0.002461718,0.0,0.0,0.014635611,0.0150843,0.017346654,0.017888827,0.015273942,0.009566771,0.106167734,0.085495696,0.043501638,0.043161545,0.007750505,0.007381851,0.010943445,0.010947107,0.065333627,0.06332507,0.015323739,0.0,0.0,0.013730995,0.018102668,0.019265985,0.04416842,0.045353375,1e-10,0.02097049,0.049761576,-0.010058955,-0.026036635,0.028350789,-0.000738273,0.048035368,0.028409712,0.001364513
81,16:21:37:31.631,61.0,0.0,0.046187688,0.077942759,0.0,0.0,0.026626261,0.115574457,0.0,0.04612758,0.043375839,0.0,0.0,0.026632067,0.116058521,0.004971062,0.013141801,0.0,0.008940112,0.008961173,0.005803162,0.033114899,0.00646409,0.0,0.001350598,0.001338942,0.0,0.0,0.014538455,0.014978387,0.017473258,0.01800075,0.015439537,0.009598884,0.10669212,0.085992642,0.04397548,0.043661915,0.007811478,0.007431245,0.011083483,0.011084064,0.082051478,0.080005176,0.015072903,0.0,0.0,0.013873123,0.01829933,0.019468391,0.044724919,0.045859631,1e-10,0.020540044,0.04954226,-0.010093721,-0.026486276,0.028187631,-0.000746696,0.047593571,0.028246451,0.001344199
82,16:21:37:32.633,61.0,0.0,0.046209544,0.077198528,0.0,0.0,0.026991289,0.115902916,0.0,0.046147876,0.044139117,0.0,0.0,0.026997246,0.116382472,0.005090796,0.013217083,0.0,0.008976933,0.009023455,0.00590584,0.033508577,0.006410924,0.0,0.000345508,0.000317291,0.0,0.0,0.01445207,0.014880436,0.017614303,0.018133836,0.015664943,0.009662556,0.107352257,0.086572558,0.04457574,0.044285651,0.007916805,0.00751829,0.01126958,0.01126128,0.117580175,0.115550526,0.014810843,0.0,0.0,0.014004228,0.018558355,0.019729696,0.045790013,0.04655572,1e-10,0.020027451,0.049363327,-0.010162193,-0.026952339,0.028200382,-0.000760176,0.047139097,0.028259205,0.001331974
83,16:21:37:33.634,61.0,0.0,0.045785487,0.076114282,0.0,0.0,0.027434737,0.115979314,0.0,0.045721281,0.045248896,0.0,0.0,0.027440896,0.116454333,0.005237906,0.013305152,0.0,0.009027867,0.009105543,0.006040095,0.034083393,0.006384116,0.0,0.0,0.0,0.001293191,0.001318627,0.014365771,0.014776923,0.017787566,0.018289713,0.015951894,0.009748898,0.109268859,0.087538138,0.045536578,0.04537236,0.008065971,0.007640033,0.01149443,0.011475742,0.145377815,0.143262655,0.014566137,0.0,0.0,0.014165649,0.018887974,0.020056933,0.04757198,0.04784219,1e-10,0.01959358,0.049310488,-0.010585895,-0.027630197,0.02794021,-0.000772096,0.046477374,0.027999008,0.001301191
84,16:21:37:34.636,61.0,0.0,0.045466811,0.075506799,0.0,0.0,0.027968485,0.116014555,0.0,0.045401044,0.045885526,0.0,0.0,0.027974915,0.116483077,0.005409664,0.01333639,0.0,0.009094381,0.009214206,0.006193803,0.034720749,0.006355291,0.0,0.0,0.0,0.002539184,0.002676522,0.014261998,0.014654921,0.017980913,0.018472735,0.016285086,0.009853971,0.110375926,0.088265806,0.046387389,0.046292763,0.008265243,0.007803034,0.01176719,0.011734388,0.173854828,0.171861678,0.014330599,0.0,0.0,0.014307077,0.019302001,0.020470917,0.05038476,0.050142024,1e-10,0.01886766,0.048307952,-0.010702786,-0.028019089,0.027744815,-0.000777482,0.046106685,0.027803652,0.00128181
