FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:21:57:30.505,61,0.0,0.0,0.067075521,0,0.097176656,0.112424985,0.256752491,0.0,0.0,0.048129816,0.0,0.097215995,0.112530179,0.256887227,0.015549365,0.003127089,0.0,0.011322833,0.010764301,0.013197391,0.088801719,0.001328294,0.0,0.029879984,0.037437465,0.0,0.0,0.031859461,0.031062391,0.030673612,0.031281445,0.038584828,0.013463463,0.359639198,0.294279069,0.126294494,0.128078118,0.015217563,0.01508212,0.025099734,0.026234016,0.26743266,0.266567528,0.013873763,0.0,0.0,0.036364555,0.031359278,0.0358699,0.086321771,0.087469026,7e-09,0.232266754,-0.023603292999999997,-0.068896011,-0.029374376,-0.042436797,0.001247123,0.040937256,-0.042436894,-0.001737807
16:21:57:31.507,61,0.0,0.0,0.066753827,0,0.094901659,0.111472055,0.253870338,0.0,0.0,0.048628472,0.0,0.094943181,0.111568719,0.253996313,0.015244912,0.003141224,0.0,0.011173843,0.010651874,0.013041257,0.087049961,0.001397761,0.0,0.02986105,0.037803818,0.0,0.0,0.031121519,0.030330174,0.030333117,0.030871704,0.038002115,0.013319095,0.355032474,0.290038139,0.122209281,0.124020152,0.014959154,0.014789663,0.024883149,0.026012464,0.26632157,0.265417516,0.013583317,0.0,0.0,0.036161803,0.031221746,0.035612602,0.086239003,0.087472998,8.5e-09,0.012456413,-0.01509186899999998,-0.011777873,-0.029679952,-0.041445043,0.00123061,0.040742628,-0.041443065,-0.001688998
16:21:57:32.509,61,0.0,0.0,0.06632819,0,0.092590317,0.108707264,0.25123933,0.0,0.0,0.049411718,0.0,0.092638403,0.108789057,0.251362771,0.014908663,0.003218964,0.0,0.01103481,0.010556125,0.012880385,0.084196441,0.001562566,0.0,0.029989988,0.038187232,0.0,0.0,0.030277722,0.029563664,0.029967586,0.030445721,0.037291512,0.013144545,0.321887851,0.26194483,0.113235936,0.114847921,0.01470231,0.014499427,0.024585566,0.025692267,0.23611638,0.235107958,0.013384484,0.0,0.0,0.03587845,0.03103821,0.035305001,0.085781738,0.08709614,1.07e-08,0.012378453,-0.014432164999999997,-0.01116859,-0.030159239,-0.040439528,0.001220105,0.04048451,-0.040433295,-0.001637366
16:21:57:33.510,61,0.0,0.0,0.066331357,0,0.089625202,0.102990761,0.243462399,0.0,0.0,0.049938198,0.0,0.089683935,0.10305129,0.243607998,0.014513462,0.003411591,0.0,0.010897694,0.010471154,0.012678753,0.077613339,0.001746157,0.0,0.02995782,0.038357232,0.0,0.0,0.028937802,0.028380869,0.029537957,0.029964315,0.035593242,0.012923658,0.264513195,0.211517751,0.096497178,0.097943932,0.014420917,0.014186597,0.024147561,0.025223911,0.193935245,0.19277373,0.013277197,0.0,0.0,0.03541312,0.030773381,0.034911327,0.082123362,0.084040463,9.7e-09,0.012270824,-0.013932126999999989,-0.010145307,-0.030482149,-0.039150197,0.001193807,0.040488526,-0.039138462,-0.001585034
16:21:57:34.512,61,0.0,0.0,0.065324716,0,0.085228741,0.095128886,0.235089839,0.0,0.0,0.051620089,0.0,0.085296772,0.095173493,0.235267416,0.014071895,0.003808552,0.0,0.010782981,0.010418716,0.012455824,0.069756642,0.001968489,0.0,0.029467778,0.038167674,0.0,0.0,0.027333742,0.026955539,0.029073525,0.029442933,0.033307664,0.012683163,0.217964485,0.176990688,0.081295088,0.082735762,0.014132953,0.013868234,0.023553705,0.02459345,0.144625723,0.143345118,0.013324213,0.0,0.0,0.034779187,0.030418716,0.034441419,0.073754743,0.076174446,9.3e-09,0.012306989,-0.01241152299999998,-0.008887578,-0.031511076,-0.037236229,0.001173701,0.039877001,-0.037217666,-0.00148442
16:21:57:35.513,61,0.0,0.0,0.064242773,0,0.080489136,0.086173423,0.219401956,0.0,0.0,0.053454202,0.0,0.080568641,0.08620552,0.219622344,0.013576294,0.004320016,0.0,0.010677951,0.010385684,0.012200677,0.061893091,0.002207899,0.0,0.025945816,0.035948087,0.0,0.0,0.025462724,0.025259176,0.028559156,0.028885115,0.030641224,0.012412644,0.174065366,0.140074939,0.067594998,0.068878725,0.013824686,0.01353157,0.022661604,0.023498269,0.094960302,0.093633458,0.013526527,0.0,0.0,0.033269681,0.029987857,0.03389727,0.065401204,0.067769639,8.1e-09,0.011750494,-0.011480885999999996,-0.008490009,-0.032633141,-0.035173435,0.001148089,0.039219469,-0.035147052,-0.001378662
16:21:57:36.515,61,0.0,0.0,0.063322261,0,0.074301533,0.079065643,0.212025479,0.0,0.0,0.055169232,0.0,0.074394152,0.079092182,0.212271288,0.013064473,0.005022012,0.0,0.010604591,0.010389687,0.011955119,0.057104562,0.00242592,0.0,0.02217783,0.033032425,0.0,0.0,0.024048463,0.024041386,0.0280631,0.028363504,0.028783606,0.012151223,0.154460862,0.123688839,0.060456507,0.061621856,0.013533675,0.013213699,0.021730546,0.022378393,0.064316504,0.063012719,0.01393226,0.0,0.0,0.031839665,0.02960135,0.033422597,0.060251057,0.062715143,6.1e-09,0.011536771,-0.009682106999999995,-0.008417374,-0.033683211,-0.032478996,0.001094174,0.038661033,-0.032444406,-0.001254462
16:21:57:37.516,61,0.0,0.0,0.063553006,0,0.070681803,0.073467083,0.206551135,0.0,0.0,0.055677,0.0,0.070791908,0.073491029,0.206830367,0.012536179,0.00573044,0.0,0.010532311,0.01039215,0.01169482,0.053517267,0.002712075,0.0,0.014850625,0.016158251,0.0,0.0,0.022641376,0.022785343,0.027581837,0.027871525,0.027226763,0.011890709,0.137596056,0.110881247,0.055648763,0.056648701,0.013231727,0.012888545,0.020694975,0.021140525,0.044867314,0.043782193,0.014467052,0.0,0.0,0.030363563,0.029214798,0.032950949,0.056321316,0.058725651,4.9e-09,0.011278818,-0.008191126999999992,-0.008669009,-0.033994921,-0.030906657,0.001050801,0.038803857,-0.030863995,-0.001197721
16:21:57:38.518,61,0.0,0.0,0.062820151,0,0.067523256,0.068993002,0.203638658,0.0,0.0,0.056992643,0.0,0.067644283,0.06901592,0.203943417,0.012008309,0.006726826,0.0,0.01047759,0.010411335,0.011440611,0.050773874,0.002968548,0.0,0.01090797,0.010762568,0.0,0.0,0.021493511,0.021764465,0.027126316,0.027417127,0.02611064,0.011646755,0.123887688,0.100192882,0.052310318,0.053106215,0.012948407,0.01258387,0.019819947,0.020116823,0.032104831,0.031269617,0.015329245,0.0,0.0,0.028947767,0.02889856,0.032575265,0.053865153,0.056212544,4.3e-09,0.011357597,-0.006734641999999985,-0.00943346,-0.034799658,-0.029533269,0.001027839,0.038357988,-0.029484272,-0.001131007
16:21:57:39.520,61,0.0,0.0,0.061797395,0,0.065269291,0.065662921,0.202178881,0.0,0.0,0.05832836,0.0,0.065392233,0.065685555,0.202498779,0.011491895,0.007483497,0.0,0.010454186,0.01046207,0.011164199,0.047466386,0.003260896,0.0,0.009204171,0.008253314,0.0,0.0,0.020603744,0.020927217,0.026648276,0.026953483,0.025190044,0.011441688,0.108255565,0.087792434,0.048584681,0.049128205,0.012707975,0.012320505,0.019014554,0.019243002,0.024452345,0.023730459,0.016143426,0.0,0.0,0.027090238,0.028594095,0.032213371,0.051910251,0.054100093,3.8e-09,0.011475417,-0.0055086339999999845,-0.009378646,-0.03561626,-0.028550856,0.001016936,0.037734568,-0.028499391,-0.001075448
16:21:57:40.521,61,0.0,0.0,0.059827615,0,0.061400399,0.062898494,0.200578123,0.0,0.0,0.060486302,0.0,0.061517876,0.062920973,0.200921387,0.010990968,0.008151362,0.0,0.010432974,0.010512746,0.010877584,0.044940747,0.003519548,0.0,0.008681711,0.007672187,0.0,0.0,0.019851772,0.020207426,0.026142262,0.026468014,0.024381215,0.011259303,0.100681797,0.081434481,0.046071716,0.046462778,0.012487311,0.012081726,0.018270792,0.018458946,0.019945268,0.019263985,0.016880918,0.0,0.0,0.025519241,0.028267816,0.031837419,0.050557766,0.052628458,2.8e-09,0.011254369,-0.005729588999999979,-0.009773633,-0.036935672,-0.026860563,0.000992126,0.03653349,-0.026808873,-0.000979438
16:21:57:41.523,61,0.0,0.0,0.058309615,0,0.058886889,0.06070992,0.195333093,0.0,0.0,0.062070645,0.0,0.059000541,0.060732767,0.195731401,0.010513855,0.008716336,0.0,0.010402011,0.010546164,0.010600007,0.043515738,0.003782697,0.0,0.008663062,0.007606867,0.0,0.0,0.01919956,0.019573286,0.025624013,0.025974751,0.023659138,0.011089056,0.096998476,0.078320034,0.044646673,0.044970579,0.01226664,0.011847853,0.017593449,0.017756201,0.017012516,0.016360119,0.017600346,0.0,0.0,0.024456615,0.027947528,0.031469043,0.049570933,0.051584404,2.5e-09,0.010787422,-0.005917000999999977,-0.009790241,-0.037904229,-0.025762348,0.000976484,0.035607562,-0.025710551,-0.000915498
16:21:57:42.524,61,0.0,0.0,0.057254605,0,0.057413753,0.058887355,0.185628161,0.0,0.0,0.063197427,0.0,0.057524949,0.058910664,0.186078444,0.010059344,0.009221681,0.0,0.010357618,0.010561815,0.010330606,0.042499065,0.004061555,0.0,0.008669063,0.007630506,0.0,0.0,0.018593479,0.01897734,0.025094271,0.025462046,0.022995366,0.010921999,0.094972178,0.076562718,0.043646187,0.04393268,0.012044418,0.011617115,0.01697577,0.017121406,0.015023125,0.014388441,0.018250549,0.0,0.0,0.023572007,0.027612217,0.031085303,0.04876719,0.05073373,3e-09,0.009705249,-0.006302091999999981,-0.009823348,-0.038592942,-0.025118703,0.000969368,0.034963872,-0.025066797,-0.000876437
16:21:57:43.526,61,0.0,0.0,0.057464223,0,0.056519546,0.057538714,0.181761712,0.0,0.0,0.06301932,0.0,0.056631286,0.057562299,0.182222337,0.00963767,0.009634861,0.0,0.010311709,0.010581712,0.010079756,0.041722693,0.004319146,0.0,0.008660916,0.007664272,0.0,0.0,0.01801268,0.018401695,0.024578081,0.024967527,0.022399951,0.010760268,0.09377072,0.075473875,0.042853527,0.043115057,0.011842542,0.011406482,0.016422948,0.016556231,0.013324168,0.012704166,0.018896377,0.0,0.0,0.022819409,0.027312623,0.030747682,0.048117407,0.050047141,4.1e-09,0.00878039,-0.0072883399999999765,-0.009669571,-0.038484562,-0.024728375,0.000951619,0.035092223,-0.024676498,-0.000865951
16:21:57:44.527,61,0.0,0.0,0.057252154,0,0.05625426,0.056509771,0.179013073,0.0,0.0,0.063246779,0.0,0.056365456,0.056533668,0.179473087,0.009251695,0.009981066,0.0,0.010270522,0.010600282,0.009850789,0.041111644,0.004540131,0.0,0.00862323,0.007654701,0.0,0.0,0.017472707,0.017866703,0.024088217,0.02450439,0.021875436,0.010613633,0.093117327,0.074841231,0.042239785,0.042487923,0.011655809,0.011213508,0.015926953,0.016050706,0.011896303,0.011288336,0.01950893,0.0,0.0,0.022163265,0.027040441,0.030445108,0.047583029,0.049478784,4.8e-09,0.008348849,-0.008055689999999976,-0.009373379,-0.038623571,-0.024612429,0.000950575,0.034962811,-0.024560563,-0.000858704
16:21:57:45.529,61,0.0,0.0,0.056554869,0,0.055285193,0.05568184,0.177247763,0.0,0.0,0.063991904,0.0,0.055395022,0.055705939,0.177705124,0.008896405,0.010308511,0.0,0.010226565,0.010615422,0.009635833,0.040576298,0.004738039,0.0,0.008521399,0.007621466,0.0,0.0,0.016968548,0.017364293,0.023642231,0.024082072,0.021397458,0.01047168,0.092729099,0.074438214,0.041710068,0.041949991,0.011483452,0.011035929,0.015477268,0.015591223,0.010710169,0.010112299,0.020099038,0.0,0.0,0.021565925,0.026802111,0.030181907,0.047107384,0.048972245,4.9e-09,0.008215845,-0.009033146999999991,-0.009228897,-0.039079014,-0.024189109,0.00094523,0.034537353,-0.024137113,-0.000833628
16:21:57:46.530,61,0.0,0.0,0.055750128,0,0.054285251,0.054947149,0.175010189,0.0,0.0,0.064837694,0.0,0.054393169,0.054971408,0.175464183,0.008570322,0.01061829,0.0,0.01017691,0.010618542,0.009432702,0.040120628,0.00488303,0.0,0.008420168,0.007646661,0.0,0.0,0.016516989,0.016916253,0.023206716,0.023667721,0.020976396,0.010345919,0.09260276,0.074262828,0.041308168,0.041539561,0.011322728,0.010872509,0.015076647,0.015183601,0.009770202,0.009181256,0.020628542,0.0,0.0,0.021034174,0.026563518,0.029921383,0.046701051,0.048542567,5.1e-09,0.008360688,-0.010373729999999998,-0.009017994,-0.039595932,-0.023752118,0.000940418,0.034046259,-0.023700144,-0.000806896
16:21:57:47.532,61,0.0,0.0,0.054698139,0,0.053296242,0.054324172,0.17381005,0.0,0.0,0.065929048,0.0,0.053401973,0.054348655,0.174262539,0.008269528,0.010945847,0.0,0.010131911,0.0106224,0.009237227,0.039657936,0.005006732,0.0,0.008315621,0.007756908,0.0,0.0,0.016097581,0.016500119,0.022818003,0.023293667,0.020582534,0.010229291,0.092409112,0.074035034,0.040881865,0.04110878,0.011179678,0.01072561,0.0146983,0.014801306,0.008909914,0.008329581,0.021145357,0.0,0.0,0.020525783,0.026348611,0.029698357,0.046311267,0.048135832,4.7e-09,0.008688477,-0.011169078999999998,-0.009160577,-0.040262833,-0.023319908,0.000938842,0.033404164,-0.023267854,-0.000777239
16:21:57:48.534,61,0.0,0.0,0.054381192,0,0.052172266,0.053696629,0.172915757,0.0,0.0,0.066278271,0.0,0.05227745,0.053721197,0.173366457,0.007989795,0.011218356,0.0,0.010089913,0.010627478,0.009050521,0.039186001,0.005131089,0.0,0.008518402,0.008102526,0.0,0.0,0.015722204,0.01612827,0.022444328,0.022938725,0.020216802,0.01012193,0.092201904,0.073801674,0.040485017,0.040702071,0.011052916,0.010594903,0.014358635,0.014458916,0.008267868,0.0076953,0.021582844,0.0,0.0,0.0200323,0.026144171,0.029481309,0.045974787,0.047778107,4.8e-09,0.008423751,-0.011563273999999985,-0.009069857,-0.040476561,-0.022829045,0.000923949,0.033210978,-0.022777006,-0.000756438
16:21:57:49.535,61,0.0,0.0,0.054000516,0,0.052077737,0.053166729,0.172135264,0.0,0.0,0.066647999,0.0,0.052182101,0.053191517,0.172584608,0.007727862,0.01153032,0.0,0.010039938,0.010616154,0.008876085,0.038775072,0.005237092,0.0,0.008540984,0.008352091,0.0,0.0,0.015377368,0.015789054,0.022099884,0.022603776,0.019870114,0.01001798,0.092124924,0.073691912,0.040160857,0.040378001,0.010921422,0.010460476,0.014033999,0.014134124,0.007476843,0.00691151,0.021992112,0.0,0.0,0.019600697,0.025938489,0.029274138,0.045635641,0.047437254,4.9e-09,0.008575364,-0.011743429,-0.009389248,-0.040702391,-0.022787614,0.000927415,0.032978527,-0.022735562,-0.000749778
16:21:57:50.537,61,0.0,0.0,0.05372807,0,0.052460771,0.052704167,0.170922756,0.0,0.0,0.066934235,0.0,0.052564591,0.052729074,0.171374738,0.007489002,0.011787674,0.0,0.009996212,0.010609469,0.008716812,0.038399514,0.005322398,0.0,0.008487966,0.00844715,0.0,0.0,0.015052169,0.015467088,0.021769635,0.022283582,0.019554112,0.009926019,0.092026793,0.073565692,0.039848995,0.040064804,0.010804,0.010340125,0.013734399,0.013835172,0.0068721,0.006311664,0.02231855,0.0,0.0,0.019210486,0.025730565,0.029055584,0.04531689,0.047109418,4.5e-09,0.008498953,-0.011548596999999994,-0.009463104,-0.040877041,-0.022954807,0.000938228,0.032812011,-0.02290266,-0.000751479
16:21:57:51.538,61,0.0,0.0,0.053771343,0,0.052014623,0.052221432,0.170345306,0.0,0.0,0.066898346,0.0,0.052118443,0.052246489,0.170795262,0.007264847,0.012031798,0.0,0.009946678,0.010591152,0.008554575,0.03799212,0.005383288,0.0,0.008413672,0.008567772,0.0,0.0,0.014746628,0.015166245,0.021472069,0.021999093,0.019254232,0.009831843,0.091888413,0.07343664,0.039533891,0.039745122,0.010686924,0.010222504,0.013453767,0.01355551,0.006281164,0.005728456,0.022634704,0.0,0.0,0.018826461,0.025532693,0.02885359,0.045004491,0.04679925,4.2e-09,0.008288533,-0.01198801699999999,-0.009765885,-0.040855311,-0.022759955,0.000929767,0.032838587,-0.022707906,-0.00074569
16:21:57:52.540,61,0.0,0.0,0.05375753,0,0.051922828,0.051838286,0.170041814,0.0,0.0,0.066910915,0.0,0.05202692,0.05186357,0.170490131,0.007069459,0.012264648,0.0,0.009911245,0.010585022,0.008420611,0.037666898,0.005454439,0.0,0.00840268,0.00875957,0.0,0.0,0.014489671,0.014912779,0.021214658,0.021753522,0.019012874,0.009754627,0.091960013,0.073467054,0.03932533,0.039531797,0.01059127,0.010126228,0.013218039,0.013319086,0.005788672,0.005242984,0.022961862,0.0,0.0,0.018497711,0.025396701,0.028721755,0.044773471,0.046571579,3.7e-09,0.008729845,-0.011485281999999986,-0.010065377,-0.040863022,-0.022719996,0.000928309,0.032830179,-0.022667825,-0.000744182
16:21:57:53.541,61,0.0,0.0,0.053332493,0,0.051719833,0.051447991,0.169704914,0.0,0.0,0.067335554,0.0,0.051822558,0.051473379,0.170150518,0.006886725,0.012481058,0.0,0.009871602,0.010573356,0.008297747,0.037406232,0.005481753,0.0,0.008058424,0.008669507,0.0,0.0,0.01422217,0.014646915,0.020970244,0.021517966,0.018790226,0.009675299,0.09206906,0.073542081,0.03913277,0.039337892,0.01048779,0.010024874,0.01299873,0.013100737,0.005238317,0.004699622,0.023293814,0.0,0.0,0.018206123,0.025262833,0.028591342,0.044543292,0.046344221,4.2e-09,0.008641405,-0.011561142999999996,-0.009943532,-0.041122437,-0.022630995,0.000930538,0.032570671,-0.022579011,-0.000735408
16:21:57:54.543,61,0.0,0.0,0.053240936,0,0.051288985,0.051103346,0.16956912,0.0,0.0,0.067435198,0.0,0.051391985,0.051128779,0.170011804,0.006719382,0.012631874,0.0,0.009842885,0.010569605,0.008177657,0.037108794,0.005544345,0.0,0.008066428,0.008801067,0.0,0.0,0.013988367,0.014414905,0.020720445,0.021278495,0.018584363,0.009614224,0.092022881,0.073488116,0.038933002,0.039134029,0.010401621,0.009939123,0.012793711,0.012894866,0.00478236,0.004251155,0.023571927,0.0,0.0,0.0179279,0.025126791,0.028454602,0.04432632,0.046125814,3.9e-09,0.008600486,-0.011778179,-0.00994236,-0.041183453,-0.022443015,0.000924175,0.032514893,-0.022390876,-0.00072803
16:21:57:55.545,61,0.0,0.0,0.053351566,0,0.051285978,0.050762203,0.169179335,0.0,0.0,0.067324139,0.0,0.051389251,0.050787628,0.169620141,0.006565577,0.012762608,0.0,0.009810899,0.010559682,0.008072046,0.036896493,0.005597526,0.0,0.007922929,0.008758914,0.0,0.0,0.013768277,0.01419842,0.020490266,0.021056783,0.018401459,0.009553947,0.092151649,0.073577382,0.038807083,0.039003968,0.010311268,0.009849548,0.012608412,0.01271047,0.004218058,0.003691977,0.023851372,0.0,0.0,0.017690292,0.024991522,0.028314319,0.044113211,0.045909852,4.8e-09,0.008810583,-0.011290731999999998,-0.009851233,-0.041115634,-0.02244176,0.000922602,0.032582458,-0.022389617,-0.000729501
16:21:57:56.546,61,0.0,0.0,0.053091507,0,0.051408924,0.050470777,0.16889365,0.0,0.0,0.067582913,0.0,0.051511649,0.050496236,0.169333622,0.006429792,0.012898678,0.0,0.009791445,0.010559343,0.007978444,0.036666274,0.005623616,0.0,0.008014428,0.008977269,0.0,0.0,0.013593617,0.014026475,0.020283364,0.020857757,0.018244486,0.009510236,0.092242092,0.0736164,0.038695302,0.038891625,0.010243617,0.009781783,0.012444758,0.012548082,0.003885097,0.003363872,0.024083132,0.0,0.0,0.017464787,0.024883574,0.028205594,0.043944258,0.045742936,5.7e-09,0.008793668,-0.011484223999999987,-0.009750864,-0.041273616,-0.022495357,0.000928358,0.032423593,-0.022443174,-0.000727683
16:21:57:57.548,61,0.0,0.0,0.053135581,0,0.051628582,0.050198846,0.16850777,0.0,0.0,0.067529798,0.0,0.051731307,0.050224379,0.16894716,0.006297094,0.013026415,0.0,0.009766789,0.010557019,0.00788952,0.036422979,0.005668226,0.0,0.008087263,0.009122835,0.0,0.0,0.013409339,0.013845705,0.020086968,0.020668339,0.018084811,0.009462718,0.092196994,0.073555917,0.038541731,0.038734626,0.010175793,0.009712358,0.012286087,0.012388642,0.003476414,0.002959153,0.024308596,0.0,0.0,0.017242434,0.024792381,0.028114991,0.043783389,0.045580469,5.2e-09,0.00844908,-0.01148492399999998,-0.009665774,-0.041241095,-0.022591254,0.000931582,0.032450449,-0.022539087,-0.000731399
16:21:57:58.549,61,0.0,0.0,0.052509185,0,0.051961076,0.049990885,0.167884797,0.0,0.0,0.068159863,0.0,0.052062161,0.050016575,0.168324336,0.006176025,0.013170591,0.0,0.009742877,0.010548793,0.007803271,0.036185686,0.005666085,0.0,0.008145297,0.009320159,0.0,0.0,0.013254914,0.013695627,0.019908212,0.020494279,0.017928416,0.009421243,0.092144877,0.073485747,0.038391125,0.038583733,0.01011277,0.009649117,0.012128416,0.012233703,0.00324694,0.00273285,0.024490088,0.0,0.0,0.017030738,0.024684692,0.028009756,0.043600496,0.045402076,4.9e-09,0.008402672,-0.011616158999999987,-0.009481417,-0.041625753,-0.022736099,0.000946297,0.032067794,-0.022683958,-0.000727425
16:21:57:59.551,61,0.0,0.0,0.052414544,0,0.051978562,0.049781874,0.167426214,0.0,0.0,0.068249404,0.0,0.0520791,0.049807627,0.167864472,0.006062601,0.013303367,0.0,0.009714765,0.010537529,0.007721249,0.035932913,0.00567042,0.0,0.008336828,0.009631972,0.0,0.0,0.013111357,0.013556256,0.019740466,0.020333771,0.017787218,0.009376509,0.092141941,0.073476113,0.038270854,0.038463969,0.010052636,0.009589093,0.011997732,0.012102503,0.002943846,0.002433579,0.024668118,0.0,0.0,0.016830074,0.024606805,0.027936002,0.043473382,0.04527868,5.2e-09,0.007753877,-0.011669922,-0.009178896,-0.041680429,-0.022743553,0.00094785,0.032009985,-0.022691552,-0.000726357
16:21:58:00.552,61,0.0,0.0,0.052123334,0,0.051574487,0.049641836,0.166861832,0.0,0.0,0.068531402,0.0,0.051674753,0.049667794,0.167300358,0.005957624,0.013432931,0.0,0.009690666,0.010529731,0.007651294,0.03573614,0.005713005,0.0,0.008433466,0.009829784,0.0,0.0,0.012977412,0.013423924,0.019598987,0.02019657,0.017647874,0.009331906,0.092140384,0.073466219,0.038153302,0.038343735,0.01000025,0.009536778,0.011876429,0.011982118,0.002773236,0.002265725,0.024851184,0.0,0.0,0.016642997,0.024546331,0.027878366,0.043345623,0.045149706,4.5e-09,0.007171396,-0.01179480899999999,-0.008837571,-0.04185281,-0.022567129,0.000944382,0.03183227,-0.022515021,-0.000716704
16:21:58:01.554,61,0.0,0.0,0.051983737,0,0.052279908,0.049526133,0.166287184,0.0,0.0,0.068670906,0.0,0.052379355,0.049552213,0.166727573,0.005859776,0.013554729,0.0,0.009666678,0.010516862,0.007578948,0.035515063,0.005786984,0.0,0.008622096,0.010049219,0.0,0.0,0.012871646,0.013317404,0.019465223,0.020062475,0.017513938,0.009296312,0.092076711,0.073400654,0.038023505,0.038214058,0.009954505,0.009487572,0.011753268,0.011857886,0.002579717,0.002072512,0.024977204,0.0,0.0,0.016464002,0.024467796,0.027791064,0.043204002,0.045004822,5e-09,0.00697482,-0.011832746999999977,-0.008585642,-0.041937713,-0.022874922,0.000959208,0.031746786,-0.022822913,-0.000724558
16:21:58:02.556,61,0.0,0.0,0.051778302,0,0.052318431,0.049362775,0.16560635,0.0,0.0,0.068876296,0.0,0.052417606,0.049388912,0.166047886,0.005770222,0.013618228,0.0,0.009642294,0.010503533,0.007515726,0.035349377,0.005831502,0.0,0.008747606,0.010155991,0.0,0.0,0.012772255,0.013218644,0.019342003,0.019944757,0.017394561,0.009259549,0.092124149,0.073424898,0.037935846,0.038123723,0.009909609,0.009442169,0.011650926,0.011754196,0.002429827,0.001923831,0.025118204,0.0,0.0,0.016302595,0.024394777,0.027707396,0.043098077,0.044884007,5.5e-09,0.006991723,-0.011665853999999976,-0.008671148,-0.042063125,-0.022891745,0.000962782,0.031621322,-0.022839643,-0.000722225
16:21:58:03.557,61,0.0,0.0,0.051469032,0,0.052670594,0.049213804,0.164954424,0.0,0.0,0.069185212,0.0,0.052768949,0.049239967,0.16539833,0.005687831,0.013647208,0.0,0.009620898,0.01049448,0.007461962,0.035189122,0.005863433,0.0,0.008808486,0.010152288,0.0,0.0,0.012657233,0.013103427,0.019204797,0.019814709,0.017294481,0.009228332,0.092135266,0.073439948,0.037876345,0.038057651,0.009860539,0.00939347,0.011558988,0.011660795,0.002282498,0.001777493,0.025236983,0.0,0.0,0.016165601,0.024335019,0.027640034,0.043001637,0.044778343,4.8e-09,0.007185004,-0.011832657999999996,-0.008696192,-0.042251635,-0.023045367,0.000973587,0.031432334,-0.022993241,-0.000722739
16:21:58:04.559,61,0.0,0.0,0.051575132,0,0.0527501,0.049057558,0.164123744,0.0,0.0,0.069065943,0.0,0.052848727,0.049083646,0.164571315,0.005609275,0.013691735,0.0,0.009603116,0.010488845,0.007405906,0.035019688,0.00589862,0.0,0.008814449,0.01014832,0.0,0.0,0.012540754,0.012986431,0.019068597,0.019680681,0.017189771,0.009200116,0.092005916,0.073338643,0.037763625,0.037944283,0.009816683,0.00935014,0.0114655,0.011565764,0.002165674,0.001661331,0.025299674,0.0,0.0,0.016026052,0.024257083,0.027549546,0.042898826,0.044666767,5.3e-09,0.007561537,-0.011908921999999988,-0.008892849,-0.042178761,-0.023080139,0.000973376,0.03149711,-0.023027994,-0.000725324
