FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:22:16:49.317,61.0,0.0,0.0,0.048615243,0.0,0.085785814,0.114189096,0.267315954,0.0,0.0,0.067095541,0.0,0.085751116,0.114291549,0.267465979,0.016728602,0.000401862,0.0,0.011982093,0.011573959,0.013355165,0.09964212,0.0,0.00100863,0.030832551,0.033350952,0.0,0.0,0.029164085,0.02854014,0.030651493,0.032133654,0.040058434,0.013286439,0.376711786,0.315076977,0.131469637,0.131951705,0.015710173,0.01577732,0.026748661,0.027965663,0.291990399,0.291293114,0.013270425,0.0,0.0,0.03375452,0.032872882,0.0378034,0.089699388,0.090034097,2.6e-09,0.213728294,-0.058994699,-0.04003302,-0.040957637,-0.0374474,0.001534044,0.029676558,-0.037447617,-0.001111673
16:22:16:50.319,61.0,0.0,0.0,0.049655382,0.0,0.084530421,0.112709343,0.267355084,0.0,0.0,0.066239767,0.0,0.084504746,0.112804234,0.267499328,0.016383667,0.000501998,0.0,0.011830093,0.011444962,0.013241485,0.094612978,0.0,0.00068181,0.030578133,0.03350405,0.0,0.0,0.028564017,0.027933277,0.030338354,0.031712644,0.039439347,0.013169824,0.353308499,0.287142664,0.121171162,0.122236341,0.015441426,0.015463527,0.026438082,0.027622068,0.281648934,0.28083685,0.013011145,0.0,0.0,0.033798713,0.032638494,0.037444465,0.089267768,0.089692704,3e-09,0.010879759,-0.02149688,-0.007736343,-0.040436059,-0.036902327,0.001492454,0.030312115,-0.036900312,-0.001118863
16:22:16:51.320,61.0,0.0,0.0,0.049852524,0.0,0.084422506,0.110151537,0.267258912,0.0,0.0,0.066407137,0.0,0.084406659,0.110235103,0.267398804,0.015994528,0.000669365,0.0,0.011692367,0.011346619,0.013102207,0.087649718,0.0,0.000319955,0.030354025,0.033634361,0.0,0.0,0.027708512,0.027101535,0.029969897,0.031244898,0.038100131,0.013023234,0.294011027,0.234902442,0.104867265,0.105968036,0.015178436,0.015151,0.025993206,0.027135456,0.252651691,0.251678348,0.012809391,0.0,0.0,0.033648081,0.032381237,0.037061963,0.086991623,0.087949432,1.6e-09,0.011345534,-0.01633102,-0.00813295,-0.040538289,-0.036859654,0.001494494,0.030432515,-0.03685334,-0.001121874
16:22:16:52.322,61.0,0.0,0.0,0.051393237,0.0,0.08388757,0.104702823,0.265790761,0.0,0.0,0.065432094,0.0,0.083890848,0.104768783,0.265924901,0.015532904,0.000994623,0.0,0.011552254,0.011260454,0.01289534,0.077030905,7.64e-05,0.0,0.029821526,0.033514261,0.0,0.0,0.026372349,0.02585271,0.029526712,0.030702122,0.03557618,0.012829426,0.235615283,0.193744585,0.086748406,0.088049278,0.014892332,0.014814594,0.025377108,0.026429864,0.205650657,0.204603255,0.012706671,0.0,0.0,0.033271406,0.032023307,0.036576372,0.079982743,0.081765078,1.5e-09,0.011225247,-0.016038272,-0.007925753,-0.039943401,-0.036633514,0.001463532,0.031373307,-0.036620881,-0.001149243
16:22:16:53.323,61.0,0.0,0.0,0.052476179,0.0,0.080485858,0.094975665,0.254655063,0.0,0.0,0.065070607,0.0,0.080510996,0.095021114,0.254781008,0.015013641,0.001479328,0.0,0.01143262,0.011207995,0.012672063,0.067987159,0.000449277,0.0,0.02744522,0.03311684,0.0,0.0,0.02494655,0.024592537,0.029051362,0.030136934,0.032705668,0.012593683,0.195612311,0.15549469,0.072819598,0.074020684,0.014587255,0.01446297,0.024349766,0.025188046,0.14271313,0.141652867,0.012810565,0.0,0.0,0.032707751,0.031591006,0.036020488,0.070706911,0.072935879,1.4e-09,0.011253434,-0.015439841,-0.007653786,-0.039724842,-0.035157293,0.001396825,0.032036107,-0.035136618,-0.001125911
16:22:16:54.325,61.0,0.0,0.0,0.053666882,0.0,0.076198138,0.085239194,0.241360486,0.0,0.0,0.064772956,0.0,0.076248139,0.085272178,0.241523713,0.014445168,0.002154767,0.0,0.011335853,0.011189032,0.01242543,0.060742725,0.000880277,0.0,0.022061467,0.029997509,0.0,0.0,0.023470402,0.023279484,0.028532621,0.029543601,0.030005697,0.012334601,0.1550017,0.125876576,0.06133939,0.062286872,0.014279036,0.014108342,0.022971448,0.023559501,0.086883888,0.085793696,0.013113338,0.0,0.0,0.031590231,0.03110946,0.035419904,0.062735893,0.064805195,1.2e-09,0.011287167,-0.013825732,-0.007215207,-0.039545648,-0.033295564,0.001316837,0.032765117,-0.033265568,-0.001090157
16:22:16:55.327,61.0,0.0,0.0,0.053048763,0.0,0.070309147,0.076741777,0.232301951,0.0,0.0,0.066309743,0.0,0.070379362,0.076768674,0.232506916,0.013826458,0.003266911,0.0,0.011250863,0.011194928,0.012152202,0.053941488,0.001357051,0.0,0.018770911,0.026294092,0.0,0.0,0.022057788,0.02201994,0.027982729,0.028932912,0.027727708,0.012075668,0.124976009,0.101299703,0.053095043,0.053845555,0.013967998,0.013754571,0.021486636,0.02184785,0.053539369,0.052438032,0.013604366,0.0,0.0,0.029782945,0.0306427,0.034853023,0.057289708,0.059254449,1.2e-09,0.011427717,-0.012332651,-0.006763137,-0.040487215,-0.030733982,0.001244385,0.032390393,-0.030694259,-0.000994337
16:22:16:56.328,61.0,0.0,0.0,0.052979089,0.0,0.069080807,0.070513383,0.225987211,0.0,0.0,0.066981122,0.0,0.069168784,0.070537932,0.226232365,0.013182498,0.004580642,0.0,0.011172831,0.011216136,0.011846053,0.047864147,0.001831638,0.0,0.016976694,0.023278814,0.0,0.0,0.020759609,0.020868572,0.027425252,0.028335828,0.025814425,0.011822197,0.101809964,0.082772486,0.04633683,0.046841569,0.013669255,0.013416335,0.020040918,0.020229919,0.033695374,0.032947186,0.014459115,0.0,0.0,0.027493179,0.030205179,0.034334283,0.053506587,0.055402517,1.1e-09,0.011311861,-0.010670948,-0.006239674,-0.040897802,-0.030205837,0.001235383,0.03234838,-0.030157972,-0.000975687
16:22:16:57.330,61.0,0.0,0.0,0.053263929,0.0,0.06713748,0.066565216,0.222577408,0.0,0.0,0.067068383,0.0,0.067234471,0.066589035,0.222844288,0.012557281,0.005570359,0.0,0.011119843,0.011267611,0.011550942,0.044550501,0.002235827,0.0,0.015978515,0.021858161,0.0,0.0,0.019805828,0.019981653,0.026883051,0.027774196,0.024615007,0.011595827,0.091986314,0.074474268,0.0428585,0.043225382,0.01340795,0.013119051,0.019041598,0.019143801,0.023063868,0.022449117,0.015506943,0.0,0.0,0.025818627,0.02984985,0.033922967,0.051487688,0.053350255,2e-09,0.01093973,-0.010049123,-0.005645521,-0.040952116,-0.029361196,0.001202412,0.032523118,-0.029309757,-0.000953349
16:22:16:58.331,61.0,0.0,0.0,0.05287477,0.0,0.066601448,0.064024828,0.219575748,0.0,0.0,0.067565538,0.0,0.066697344,0.064048961,0.219869778,0.011971935,0.006387934,0.0,0.011078496,0.011320873,0.011255592,0.042422775,0.002620104,0.0,0.015715206,0.021202635,0.0,0.0,0.019026017,0.01924664,0.026339924,0.027219972,0.023699533,0.011398193,0.086907633,0.070175245,0.040876836,0.041180756,0.013175722,0.012853376,0.018216036,0.018273739,0.017365631,0.01681044,0.016322309,0.0,0.0,0.024521168,0.029512195,0.03352866,0.050138041,0.051977329,3.7e-09,0.010694669,-0.010291311,-0.005536101,-0.041255955,-0.029126998,0.001201661,0.03228572,-0.02907552,-0.000938825
16:22:16:59.333,61.0,0.0,0.0,0.052791186,0.0,0.066669203,0.062362395,0.216345951,0.0,0.0,0.06772247,0.0,0.066764832,0.062387221,0.216677591,0.011431088,0.007063543,0.0,0.01105642,0.01138837,0.010976437,0.041047901,0.003044265,0.0,0.016037393,0.021049012,0.0,0.0,0.018367428,0.018618291,0.025785653,0.026659181,0.022990298,0.01123744,0.084281385,0.067873709,0.039649222,0.039911628,0.012977236,0.012621259,0.017524304,0.017554453,0.014050582,0.013526443,0.017100805,0.0,0.0,0.023543917,0.029211273,0.03317425,0.049164295,0.05099006,4.7e-09,0.010397856,-0.011743101,-0.005411189,-0.041351747,-0.029156582,0.001205673,0.032234654,-0.029105051,-0.000938294
16:22:17:00.334,61.0,0.0,0.0,0.052304901,0.0,0.064207062,0.061113216,0.213842154,0.0,0.0,0.068399854,0.0,0.064302132,0.061138738,0.214206353,0.010932911,0.007650128,0.0,0.011045648,0.011473602,0.010738068,0.040200025,0.003395156,0.0,0.016003471,0.020546323,0.0,0.0,0.017746182,0.018019904,0.025265543,0.026146881,0.022399301,0.011081535,0.083001629,0.066674128,0.038826313,0.039051354,0.012803705,0.01241961,0.016943127,0.016955443,0.012279309,0.011766986,0.017828992,0.0,0.0,0.022736846,0.028964341,0.032884002,0.048497614,0.050292302,4.8e-09,0.010617062,-0.014066088,-0.005938084,-0.041766636,-0.028081596,0.001172841,0.031938706,-0.028029913,-0.000895321
16:22:17:01.336,61.0,0.0,0.0,0.05271114,0.0,0.064198315,0.060176469,0.211940602,0.0,0.0,0.068042025,0.0,0.064294487,0.060202349,0.212320581,0.010473687,0.00821486,0.0,0.011022957,0.011540778,0.010527425,0.039683327,0.003660512,0.0,0.015549461,0.019288655,0.0,0.0,0.01716926,0.017463002,0.024795733,0.02568363,0.021885278,0.010925184,0.08262901,0.06623736,0.038292386,0.03849563,0.012631211,0.012222857,0.016431555,0.016433621,0.011205247,0.010697128,0.018518601,0.0,0.0,0.022072308,0.028741071,0.032630242,0.04796895,0.049746946,4.3e-09,0.010699337,-0.015996057,-0.006356827,-0.041548152,-0.028077997,0.001166559,0.032186769,-0.028026316,-0.000902157
16:22:17:02.338,61.0,0.0,0.0,0.052611273,0.0,0.064665772,0.059480522,0.210849881,0.0,0.0,0.068158612,0.0,0.064761668,0.059506901,0.211237922,0.010055722,0.008724351,0.0,0.010991385,0.011592155,0.010335432,0.039363682,0.003838915,0.0,0.013999179,0.016629644,0.0,0.0,0.016625634,0.016936233,0.024360102,0.025260633,0.021438535,0.010777615,0.082758531,0.066234112,0.037955541,0.038139667,0.012457801,0.012034125,0.015971122,0.01596652,0.010446686,0.009940025,0.019187907,0.0,0.0,0.021521321,0.02853404,0.032408796,0.047540143,0.049309444,2.8e-09,0.011249325,-0.017513025,-0.006656496,-0.041619103,-0.028282106,0.001177049,0.0321256,-0.028230336,-0.000907001
16:22:17:03.339,61.0,0.0,0.0,0.052417465,0.0,0.065459169,0.058867216,0.209531367,0.0,0.0,0.068406999,0.0,0.065553971,0.058893967,0.209927738,0.009663206,0.009179199,0.0,0.010954679,0.011629323,0.010144647,0.039043803,0.004019716,0.0,0.012851987,0.014542597,0.0,0.0,0.016117714,0.016440895,0.023945542,0.024853282,0.021007739,0.010639838,0.082855351,0.066207528,0.037619665,0.037784345,0.012291513,0.011852169,0.015524984,0.015517809,0.009813243,0.00930546,0.019789498,0.0,0.0,0.021006871,0.028319322,0.032176286,0.04711435,0.04887167,1.9e-09,0.011831301,-0.018321621,-0.00724127,-0.041770354,-0.028628293,0.001195792,0.032006949,-0.028576592,-0.000914742
16:22:17:04.341,61.0,0.0,0.0,0.052374277,0.0,0.06662003,0.058430344,0.209250644,0.0,0.0,0.068479992,0.0,0.066714287,0.058457576,0.209649056,0.009315354,0.009623099,0.0,0.010923948,0.011669222,0.009977894,0.038809236,0.004145148,0.0,0.011326789,0.013158787,0.0,0.0,0.015647218,0.015983043,0.023580333,0.024496995,0.020649754,0.010515492,0.083223887,0.066426739,0.037406974,0.037556808,0.012145447,0.011693109,0.015138291,0.015130114,0.009543905,0.009032229,0.020324439,0.0,0.0,0.0205708,0.028147288,0.032009404,0.046777267,0.048537727,1.7e-09,0.012015958,-0.018678325,-0.007165856,-0.041814324,-0.029135071,0.001218252,0.031980105,-0.029083345,-0.000930192
16:22:17:05.342,61.0,0.0,0.0,0.052465797,0.0,0.067974865,0.058090441,0.208822176,0.0,0.0,0.068416953,0.0,0.068068847,0.058118168,0.209220067,0.009000534,0.010014181,0.0,0.010897765,0.011706579,0.009830684,0.038616478,0.004244752,0.0,0.010370146,0.012190252,0.0,0.0,0.015224515,0.015572574,0.023257062,0.024184855,0.020336762,0.01040322,0.083702102,0.066739194,0.037260983,0.037397958,0.012018265,0.011554048,0.01479201,0.014783643,0.009496509,0.008979298,0.020818852,0.0,0.0,0.020180978,0.028006889,0.031872865,0.046506267,0.048265919,1.2e-09,0.012930272,-0.019188735,-0.007439755,-0.041775104,-0.029726582,0.001241835,0.032035429,-0.029674858,-0.000950763
16:22:17:06.344,61.0,0.0,0.0,0.052835163,0.0,0.068961963,0.057747375,0.206225082,0.0,0.0,0.068067491,0.0,0.069056496,0.057775419,0.206617683,0.008689901,0.010366221,0.0,0.010848257,0.011713808,0.009662411,0.038349751,0.004326742,0.0,0.009614931,0.01143593,0.0,0.0,0.014822066,0.015178777,0.022910915,0.023843266,0.020005424,0.010291852,0.083906651,0.066856623,0.037042201,0.037170984,0.011877506,0.011405785,0.014444686,0.01443852,0.009453183,0.008931639,0.021235758,0.0,0.0,0.01978109,0.02782717,0.031684268,0.046203092,0.04796347,1e-09,0.01311739,-0.02020942,-0.00767268,-0.041561179,-0.030157626,0.001253405,0.032260548,-0.030106003,-0.000971361
16:22:17:07.345,61.0,0.0,0.0,0.052770782,0.0,0.069796614,0.057423748,0.20461154,0.0,0.0,0.068135925,0.0,0.069890596,0.057452142,0.204994947,0.008399816,0.010694806,0.0,0.010815723,0.011740547,0.009515361,0.038125612,0.004397994,0.0,0.008850485,0.010718595,0.0,0.0,0.014427593,0.014792643,0.022589028,0.023528474,0.019690393,0.010189056,0.083948292,0.066846117,0.036775589,0.036897861,0.011753855,0.011273702,0.014122162,0.014118796,0.009327678,0.008804678,0.021658644,0.0,0.0,0.019394761,0.027673893,0.031528778,0.045924962,0.04768689,1.2e-09,0.013182515,-0.02034283,-0.007743,-0.041602507,-0.03052194,0.001269817,0.032220885,-0.03047034,-0.000981915
16:22:17:08.347,61.0,0.0,0.0,0.053054009,0.0,0.070345759,0.057099219,0.203195065,0.0,0.0,0.06785696,0.0,0.070440561,0.057127975,0.203571498,0.008127459,0.0109729,0.0,0.010769665,0.011745783,0.009356478,0.037831396,0.00449784,0.0,0.008268241,0.010136358,0.0,0.0,0.014068462,0.014439647,0.022274416,0.023216352,0.019398125,0.010090376,0.083948359,0.066818997,0.036513865,0.036633868,0.011632217,0.011142725,0.013820778,0.013820389,0.009190437,0.008667931,0.022030667,0.0,0.0,0.019017601,0.027513415,0.031364285,0.045658421,0.047417671,1.4e-09,0.013286658,-0.020560208,-0.007815027,-0.041431874,-0.030761901,0.00127456,0.032393586,-0.030710243,-0.000994953
16:22:17:09.348,61.0,0.0,0.0,0.053386699,0.0,0.070771687,0.056819052,0.202448979,0.0,0.0,0.067527562,0.0,0.070867315,0.056848086,0.202820927,0.007877559,0.011256573,0.0,0.010731196,0.011757582,0.009215316,0.03755565,0.004543263,0.0,0.0075851,0.009567421,0.0,0.0,0.013723876,0.014101644,0.02200751,0.022954095,0.019117948,0.009993129,0.08389435,0.06674248,0.036234628,0.03635053,0.011524063,0.011025145,0.013539502,0.013542062,0.009029231,0.008507459,0.022372888,0.0,0.0,0.018670956,0.027377516,0.031232471,0.045409523,0.047177672,1.6e-09,0.013179571,-0.020290437,-0.0080138,-0.041230511,-0.030948006,0.001276047,0.032596525,-0.030896394,-0.001007257
16:22:17:10.350,61.0,0.0,0.0,0.053485975,0.0,0.071559623,0.056566928,0.201827988,0.0,0.0,0.067413807,0.0,0.071655244,0.056596242,0.202196762,0.007651129,0.011524733,0.0,0.01069188,0.011760098,0.009092525,0.037353195,0.004625656,0.0,0.007116405,0.009166928,0.0,0.0,0.013431416,0.013814675,0.021762887,0.022708232,0.01888112,0.009908401,0.084051155,0.066843689,0.036079131,0.036194518,0.011423033,0.010917071,0.013293117,0.013298559,0.008760629,0.008240465,0.022725152,0.0,0.0,0.018381601,0.027259253,0.031123597,0.045206517,0.046986941,1.6e-09,0.013393279,-0.019883844,-0.007887384,-0.041160617,-0.031292014,0.001288055,0.032656796,-0.031240437,-0.001020363
16:22:17:11.352,61.0,0.0,0.0,0.053763591,0.0,0.071973801,0.056315228,0.201468051,0.0,0.0,0.067114063,0.0,0.072070248,0.056344818,0.20183152,0.007436846,0.011791422,0.0,0.010654631,0.011760313,0.008961002,0.03706928,0.004706903,0.0,0.006859714,0.00906314,0.0,0.0,0.013164073,0.013552098,0.021528397,0.0224688,0.018643383,0.00983293,0.084011808,0.066789575,0.035867557,0.035986103,0.011329769,0.010815818,0.013045534,0.013055568,0.008516576,0.008000742,0.023006482,0.0,0.0,0.018083006,0.02711146,0.03098031,0.044962935,0.046757832,1.2e-09,0.013293954,-0.019979152,-0.007796498,-0.040977366,-0.031473003,0.001289745,0.032826111,-0.031421434,-0.001031597
16:22:17:12.353,61.0,0.0,0.0,0.054139465,0.0,0.072099209,0.056083284,0.200470626,0.0,0.0,0.066738732,0.0,0.072196744,0.056113072,0.200825408,0.007233501,0.011995587,0.0,0.010611945,0.011750397,0.008839622,0.036838248,0.004766676,0.0,0.006455513,0.008752175,0.0,0.0,0.012904594,0.013298214,0.021299671,0.022239221,0.018408347,0.009755751,0.08397539,0.066740148,0.035663445,0.035782985,0.011232033,0.010712929,0.012812718,0.012827532,0.008243861,0.007731894,0.023296356,0.0,0.0,0.017806867,0.026967699,0.030834952,0.044720929,0.046534419,1.1e-09,0.013605046,-0.019535589,-0.007955586,-0.040748138,-0.031527948,0.001284775,0.033055548,-0.031476419,-0.001040624
16:22:17:13.355,61.0,0.0,0.0,0.054061309,0.0,0.071991019,0.055923667,0.199913546,0.0,0.0,0.06681639,0.0,0.072088555,0.055953745,0.200263351,0.007052904,0.012156968,0.0,0.010576057,0.011749448,0.008736806,0.036653832,0.004831472,0.0,0.006144385,0.00848836,0.0,0.0,0.012666412,0.013065668,0.021081485,0.022024453,0.018201556,0.009693179,0.083947077,0.066705182,0.035504531,0.035624906,0.01115449,0.010630288,0.012607596,0.012625197,0.00825684,0.007747448,0.023519259,0.0,0.0,0.017567577,0.026845092,0.03071961,0.044544995,0.046367489,9e-10,0.013942923,-0.019624475,-0.007890032,-0.040795609,-0.031480767,0.001284344,0.033007886,-0.031429127,-0.001037562
16:22:17:14.356,61.0,0.0,0.0,0.053937729,0.0,0.072125159,0.055831339,0.199845403,0.0,0.0,0.06693951,0.0,0.072222151,0.0558617,0.200189799,0.006887971,0.012316241,0.0,0.010547275,0.011754597,0.008639905,0.036472917,0.004882301,0.0,0.005838847,0.008264329,0.0,0.0,0.012435199,0.012837367,0.020881042,0.021824936,0.018012427,0.009632227,0.08384572,0.066613987,0.035314396,0.0354384,0.011085686,0.010554951,0.012414722,0.012434498,0.008032583,0.007529664,0.023758831,0.0,0.0,0.01734234,0.026733698,0.030622458,0.044354126,0.046189681,1e-09,0.013701698,-0.019728619,-0.007981736,-0.040870708,-0.031539202,0.001289097,0.032932371,-0.031487614,-0.001037117
16:22:17:15.358,61.0,0.0,0.0,0.053762421,0.0,0.072462842,0.055777751,0.199972302,0.0,0.0,0.067092314,0.0,0.072559014,0.055808362,0.200312361,0.006740782,0.012486121,0.0,0.010528012,0.011770606,0.008563994,0.036308739,0.004942773,0.0,0.005503099,0.008040233,0.0,0.0,0.012217061,0.012623202,0.020713788,0.021657258,0.01784819,0.009577409,0.083783194,0.066543862,0.035147693,0.035272747,0.011027746,0.010490259,0.01224051,0.012262099,0.007816862,0.007318892,0.023998838,0.0,0.0,0.01714601,0.026658885,0.030564716,0.044189028,0.046042323,9e-10,0.0137354,-0.019974801,-0.007937187,-0.040963814,-0.031686433,0.001298068,0.032825176,-0.031634931,-0.001038582
16:22:17:16.359,61.0,0.0,0.0,0.053740606,0.0,0.072423503,0.055699006,0.200072885,0.0,0.0,0.067119345,0.0,0.072519675,0.055729829,0.200411871,0.006609748,0.012619254,0.0,0.010514611,0.011784347,0.008494766,0.036214087,0.005037184,0.0,0.005291936,0.007833572,0.0,0.0,0.01203486,0.012443821,0.020539396,0.021480855,0.017721769,0.009539488,0.083864652,0.066594765,0.035070777,0.035193365,0.010978278,0.010434127,0.012094976,0.012118182,0.00775654,0.007259653,0.024219202,0.0,0.0,0.016982751,0.02658557,0.030501321,0.044054538,0.045918383,1.3e-09,0.013283519,-0.020947429,-0.007924887,-0.040980343,-0.031669274,0.001297888,0.032811876,-0.031617738,-0.001037597
16:22:17:17.361,61.0,0.0,0.0,0.054136995,0.0,0.072193734,0.055604536,0.200172588,0.0,0.0,0.066724092,0.0,0.07229127,0.055635568,0.200510621,0.006485806,0.012779401,0.0,0.010506088,0.011804626,0.008435181,0.036119372,0.005097848,0.0,0.005144517,0.007747164,0.0,0.0,0.011865887,0.012279023,0.020399462,0.021341616,0.017591139,0.009497549,0.083887674,0.066593751,0.034966156,0.035088509,0.010936317,0.0103857,0.01196126,0.011985898,0.007695111,0.007198629,0.024418626,0.0,0.0,0.016814956,0.026531208,0.030456804,0.04394798,0.045820925,1.6e-09,0.01310573,-0.021467093,-0.008006397,-0.040739141,-0.03156922,0.001286174,0.033053994,-0.031517681,-0.00104194
16:22:17:18.363,61.0,0.0,0.0,0.054416105,0.0,0.072118603,0.055530451,0.200843021,0.0,0.0,0.066445448,0.0,0.072216958,0.055561699,0.201173067,0.006383262,0.012948534,0.0,0.010509956,0.011842133,0.008401886,0.036070898,0.005129214,0.0,0.004917871,0.007654414,0.0,0.0,0.01171119,0.012128558,0.020300893,0.021247484,0.017497141,0.009461415,0.084034249,0.06669233,0.034914278,0.035036873,0.010915551,0.01035786,0.011862056,0.011885963,0.007879826,0.007380762,0.024576517,0.0,0.0,0.016680243,0.026520092,0.030465769,0.043912835,0.045791894,1.6e-09,0.013345882,-0.021192241,-0.008155714,-0.040569052,-0.031536549,0.001279481,0.033224452,-0.031485055,-0.001046227
16:22:17:19.364,61.0,0.0,0.0,0.054095659,0.0,0.071750864,0.055436514,0.201179281,0.0,0.0,0.066778958,0.0,0.0718484,0.055467967,0.20150581,0.006285852,0.013040485,0.0,0.01050897,0.011865879,0.008361999,0.036040854,0.005166635,0.0,0.004768802,0.007510583,0.0,0.0,0.011573112,0.011994766,0.020195808,0.021152176,0.017407851,0.009426824,0.084187232,0.066802993,0.034877777,0.03499426,0.010887289,0.010325513,0.011765152,0.011787813,0.007968999,0.007470598,0.024752528,0.0,0.0,0.016549179,0.026493948,0.030453986,0.043858714,0.045740951,1.7e-09,0.01355266,-0.021527174,-0.008320411,-0.040772893,-0.031375859,0.001279349,0.03302896,-0.031324312,-0.001034759
16:22:17:20.366,61.0,0.0,0.0,0.054637607,0.0,0.071913697,0.055313136,0.201507211,0.0,0.0,0.066251971,0.0,0.072012872,0.055344671,0.201833293,0.006201218,0.013145168,0.0,0.010505725,0.011883931,0.008325907,0.036047343,0.005193765,0.0,0.004440237,0.007206251,0.0,0.0,0.011445401,0.011871072,0.020095782,0.021057192,0.017332979,0.009396477,0.084435038,0.066992581,0.034879822,0.034988981,0.01085607,0.010291341,0.01168242,0.011705713,0.008099491,0.00759763,0.024885705,0.0,0.0,0.016439429,0.026453696,0.03041867,0.043811847,0.045696311,1.3e-09,0.013756839,-0.021110672,-0.008477381,-0.040451039,-0.031447277,0.001272147,0.033359781,-0.031395741,-0.001047505
16:22:17:21.367,61.0,0.0,0.0,0.054660682,0.0,0.071944296,0.055252705,0.201890558,0.0,0.0,0.066234484,0.0,0.072043471,0.05528437,0.202215642,0.006120642,0.013246097,0.0,0.010516339,0.011918007,0.008297247,0.036013812,0.005267534,0.0,0.004388919,0.007129594,0.0,0.0,0.011331902,0.011761513,0.020017024,0.020985168,0.017260015,0.009375954,0.084518872,0.067045078,0.034844007,0.034945514,0.010842006,0.010270099,0.011599856,0.011620012,0.008262196,0.007756328,0.025024692,0.0,0.0,0.016323827,0.026454318,0.030427754,0.043785475,0.045672249,1.1e-09,0.013884171,-0.020824301,-0.008408884,-0.040440347,-0.031460621,0.001272351,0.033373859,-0.031409118,-0.001048393
16:22:17:22.369,61.0,0.0,0.0,0.054394342,0.0,0.071671359,0.055183891,0.202545241,0.0,0.0,0.066499502,0.0,0.071769714,0.05521572,0.202869564,0.00604711,0.013345609,0.0,0.01053175,0.01195622,0.008276788,0.035995081,0.005335045,0.0,0.004280164,0.007012217,0.0,0.0,0.011220887,0.011651844,0.019964563,0.020942196,0.017189188,0.009353892,0.084542155,0.067036465,0.03477478,0.034868754,0.01083266,0.010254968,0.011520532,0.011536886,0.008193464,0.007687483,0.025233826,0.0,0.0,0.016217006,0.02646658,0.030454492,0.043741658,0.045629505,1e-09,0.014264179,-0.021109748,-0.008576161,-0.040602312,-0.031341281,0.001272595,0.033211365,-0.031289794,-0.001039325
16:22:17:23.371,61.0,0.0,0.0,0.054720659,0.0,0.071797036,0.055147007,0.204060376,0.0,0.0,0.066159509,0.0,0.071896486,0.055178937,0.20437932,0.005977497,0.013445174,0.0,0.010544266,0.011994431,0.008246043,0.03592594,0.005387843,0.0,0.00422729,0.006974087,0.0,0.0,0.011107729,0.011540871,0.019905983,0.020890495,0.017110389,0.00933151,0.084429041,0.06692227,0.03465214,0.034742016,0.010823906,0.010240946,0.011434153,0.011450558,0.007985536,0.007481463,0.025404558,0.0,0.0,0.016103471,0.026458262,0.030460505,0.043665167,0.045564815,1.1e-09,0.014237781,-0.020741704,-0.00846139,-0.040394649,-0.031396385,0.001268317,0.033410542,-0.031344861,-0.001047397
