FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:21:10:41.112,61,0.0,0.049585804,0.104022563,0.0,0.0,0.025857877,0.114860185,0.0,0.049586974,0.017027592,0.0,0.0,0.025861504,0.115131721,0.005114544,0.008921921,0,0.007979997,0.007628391,0.005253247,0.035606436,0.002425495,0.0,0.019728687,0.020644059,0,0,0.016460495,0.017267052,0.017761225,0.018887034,0.014279369,0.008945023,0.103066973,0.083417505,0.041929245,0.041446634,0.007142919,0.007006482,0.010853086,0.011069709,0.005645508,0.005133813,0.017901991,0,0,0.014831736,0.016733157,0.018225923,0.039193086,0.042677831,1e-10,0.043391228,0.050100696,-0.017978512,-0.010396794,0.030292597,-0.000315037,0.063514583,0.030351466,0.001927054
16:21:10:42.114,61,0.0,0.049433589,0.104206979,0.0,0.0,0.025726978,0.114400089,0.0,0.049434759,0.016852278,0.0,0.0,0.025730612,0.114673525,0.004999727,0.009057486,0,0.007983066,0.007647842,0.00521989,0.035485331,0.002528715,0.0,0.019826265,0.020788495,0,0,0.016363034,0.017171577,0.017661601,0.018771503,0.014157396,0.00891185,0.102681644,0.08311519,0.041798182,0.041323122,0.007117498,0.006974933,0.010713839,0.010932111,0.005432007,0.004919117,0.017983254,0,0,0.014688799,0.01662891,0.018105084,0.039038245,0.04251815,1e-10,0.043105949,0.049622294,-0.018190416,-0.010289778,0.030199574,-0.000310836,0.06362737,0.030258508,0.001924556
16:21:10:43.115,61,0.0,0.048955668,0.10417679,0.0,0.0,0.025609208,0.114159048,0.0,0.048955865,0.016870558,0.0,0.0,0.025612842,0.114432894,0.004893705,0.009158537,0,0.007988309,0.00766936,0.005188071,0.035332225,0.002628266,0.0,0.02010846,0.021052513,0,0,0.016274471,0.017085319,0.017567432,0.01866537,0.014037494,0.008880674,0.102241933,0.082773574,0.041645877,0.041182183,0.007095773,0.006946408,0.010585574,0.010804028,0.005345483,0.004831228,0.018020274,0,0,0.014543518,0.016536692,0.017995134,0.0388969,0.042365272,0.0,0.043014851,0.04977065,-0.018315267,-0.010301029,0.029907022,-0.00030816,0.063609503,0.029965941,0.001905401
16:21:10:44.117,61,0.0,0.048266601,0.104414776,0.0,0.0,0.025509909,0.114090651,0.0,0.048266016,0.016627545,0.0,0.0,0.025513547,0.114366502,0.004791715,0.009296112,0,0.007995185,0.007694549,0.005152884,0.03512799,0.002742435,0.0,0.020400401,0.02137661,0,0,0.016166864,0.016978638,0.017473955,0.018557811,0.013909927,0.008851636,0.101253323,0.08220198,0.041387953,0.040933341,0.007077318,0.006920097,0.01045145,0.010671195,0.005029922,0.004514383,0.018068818,0,0,0.014384547,0.016446345,0.017887389,0.038721524,0.042181015,0.0,0.042802196,0.049954039,-0.018493336,-0.010152775,0.029485554,-0.000299442,0.063755617,0.029544435,0.001882893
16:21:10:45.118,61,0.0,0.047600951,0.104748331,0.0,0.0,0.025448399,0.114894755,0.0,0.047599975,0.016265119,0.0,0.0,0.025452053,0.115176201,0.004703687,0.009421706,0,0.008006936,0.007722535,0.005122464,0.034925867,0.002852881,0.0,0.020752579,0.021714965,0,0,0.016072013,0.016884986,0.017398568,0.01847283,0.013801427,0.008828037,0.100577533,0.081708372,0.041165635,0.040718898,0.007068909,0.006902331,0.01033376,0.01055343,0.004865339,0.004348398,0.018089686,0,0,0.014247253,0.016373713,0.017802468,0.038585562,0.042036433,0.0,0.042870365,0.050297794,-0.018851593,-0.009931595,0.029078607,-0.000288874,0.063960038,0.029137362,0.001862881
16:21:10:46.121,61,0.0,0.047065072,0.10456799,0.0,0.0,0.025405673,0.115964964,0.0,0.047062732,0.016451363,0.0,0.0,0.025409363,0.116255626,0.004623955,0.009573758,0,0.008017844,0.007750053,0.005101147,0.034805678,0.002931658,0.0,0.02074657,0.021786755,0,0,0.015952993,0.016765405,0.017328423,0.018394418,0.013709924,0.008803823,0.100035019,0.081298523,0.040977933,0.04053811,0.007059589,0.006886446,0.010227591,0.010446948,0.004742426,0.004223789,0.018132631,0,0,0.014141196,0.016315432,0.017734284,0.038457222,0.041895658,0.0,0.042876639,0.050486949,-0.019207457,-0.010045415,0.028750442,-0.000288885,0.06385053,0.02880914,0.001838736
16:21:10:47.121,61,0.0,0.046395518,0.104544647,0.0,0.0,0.025353387,0.116319433,0.0,0.046391618,0.016457239,0.0,0.0,0.025357097,0.116615489,0.004549104,0.009706097,0,0.008025195,0.007773196,0.005074964,0.034648139,0.003035263,0.0,0.020852499,0.021903686,0,0,0.015848447,0.016657686,0.017248554,0.018299809,0.01362097,0.008782713,0.099472031,0.080855347,0.040772397,0.040342696,0.007049874,0.006868526,0.010127099,0.010345946,0.004602838,0.004081734,0.018143507,0,0,0.014027017,0.016252819,0.017655766,0.038335729,0.041757386,0.0,0.042359304,0.049822685,-0.019520713,-0.010049121,0.028340461,-0.000284868,0.063837014,0.028399276,0.001812179
16:21:10:48.123,61,0.0,0.046306141,0.104849443,0.0,0.0,0.025302028,0.117236011,0.0,0.046302825,0.016154932,0.0,0.0,0.025305752,0.117545828,0.004481425,0.009833537,0,0.008037658,0.007803582,0.005054188,0.034494299,0.003161045,0.0,0.021223599,0.02223438,0,0,0.015774138,0.016580761,0.017183492,0.018226599,0.013538462,0.008768478,0.098886266,0.080364294,0.040560782,0.040134437,0.007054378,0.006864413,0.010039256,0.010255868,0.004506629,0.00398156,0.018176848,0,0,0.013913994,0.016205501,0.017596247,0.038247459,0.041646294,0.0,0.041962858,0.049052012,-0.019968348,-0.009864539,0.028286167,-0.0002791,0.064023241,0.028344905,0.001813977
16:21:10:49.125,61,0.0,0.045882281,0.104761161,0.0,0.0,0.025238585,0.117676899,0.0,0.045877986,0.016228674,0.0,0.0,0.025242338,0.117994636,0.004419414,0.009946452,0,0.008053736,0.007830788,0.005032841,0.034323525,0.003350758,0.0,0.02182441,0.022689004,0,0,0.015741102,0.016543515,0.017131226,0.018161496,0.013469503,0.008763609,0.098358385,0.07990545,0.040364843,0.039943669,0.007063567,0.006863846,0.009959541,0.010171799,0.004349059,0.003819657,0.018217638,0,0,0.013795017,0.016164359,0.01754085,0.038172483,0.041547816,1e-10,0.041667972,0.048260507,-0.020036204,-0.00990964,0.028026648,-0.000277802,0.063969791,0.028085351,0.001795859
16:21:10:50.126,61,0.0,0.045941215,0.104834519,0.0,0.0,0.025150254,0.117805563,0.0,0.045937117,0.016142372,0.0,0.0,0.025154041,0.118131146,0.004358919,0.010061439,0,0.008063801,0.007851531,0.005012728,0.034218881,0.003481665,0.0,0.022155004,0.022935242,0,0,0.015695315,0.016492082,0.017066645,0.018082939,0.013405427,0.008755038,0.097969145,0.079569466,0.040218093,0.039801568,0.007063311,0.006857107,0.009890301,0.010099636,0.004212534,0.003678902,0.018244891,0,0,0.013695004,0.01611281,0.017477484,0.038110349,0.041459199,0.0,0.041446373,0.04775278,-0.020330198,-0.009856931,0.028062753,-0.000276681,0.064014524,0.028121507,0.001799428
16:21:10:51.128,61,0.0,0.045563992,0.104836479,0.0,0.0,0.025094969,0.117912106,0.0,0.045559309,0.016118286,0.0,0.0,0.025098786,0.118243925,0.00430591,0.010165921,0,0.008073766,0.007872679,0.004999601,0.034115888,0.003623531,0.0,0.022576438,0.023234416,0,0,0.015663581,0.016458167,0.017012693,0.018015685,0.013349213,0.00875007,0.097620308,0.079261169,0.040109932,0.039697547,0.007068142,0.006854909,0.009829643,0.01003462,0.00420457,0.003665989,0.018264631,0,0,0.013609177,0.016076898,0.017428778,0.038077183,0.041401591,0.0,0.041434571,0.047778276,-0.020420315,-0.009842289,0.027831951,-0.000273996,0.064016134,0.027890606,0.00178469
16:21:10:52.129,61,0.0,0.045043338,0.104795709,0.0,0.0,0.025071152,0.118403561,0.0,0.045037482,0.01613898,0.0,0.0,0.025074998,0.118741587,0.004269533,0.010274275,0,0.008099072,0.007903598,0.005004617,0.034124956,0.003762229,0.0,0.022752058,0.023326114,0,0,0.015639864,0.016433261,0.01698589,0.01798081,0.013323323,0.008756427,0.09748593,0.079101302,0.040087208,0.039674245,0.007081935,0.006861728,0.009780349,0.009980964,0.004072838,0.003529535,0.018324252,0,0,0.013580407,0.016061395,0.017402146,0.038064711,0.041355461,0.0,0.041101638,0.04766081,-0.01996642,-0.009855011,0.027513171,-0.000271207,0.0639918,0.027571861,0.001763614
16:21:10:53.131,61,0.0,0.044814039,0.104707852,0.0,0.0,0.025044968,0.118642338,0.0,0.044807598,0.01622911,0.0,0.0,0.025048843,0.11898756,0.004232081,0.010379363,0,0.008118643,0.007932068,0.005003439,0.03410387,0.003886378,0.0,0.02296238,0.023443652,0,0,0.01560261,0.016394427,0.016942158,0.017929327,0.01329673,0.008756926,0.097288944,0.078913115,0.040030196,0.039616123,0.007091819,0.006865247,0.009740693,0.009937137,0.004073602,0.003523938,0.018375376,0,0,0.013525076,0.016049489,0.017376531,0.038056541,0.041312866,0.0,0.040284395,0.047585648,-0.019774389,-0.009910085,0.027372751,-0.00027133,0.063938402,0.027431406,0.001753163
16:21:10:54.133,61,0.0,0.044629235,0.104346082,0.0,0.0,0.025039846,0.118846633,0.0,0.044621818,0.016592985,0.0,0.0,0.025043761,0.119197704,0.004199666,0.010451374,0,0.0081384,0.007962334,0.005007952,0.034106359,0.004048605,0.0,0.023308197,0.023617225,0,0,0.015579267,0.016367238,0.016910972,0.017891878,0.013278439,0.008758433,0.097168893,0.07878653,0.039999865,0.03958771,0.007105087,0.006872451,0.009715442,0.009904367,0.00406749,0.003513316,0.0184482,0,0,0.013477354,0.016059216,0.017374007,0.038076896,0.041297659,0.0,0.039704308,0.046975148,-0.019379508,-0.010132314,0.02725932,-0.000276264,0.063717693,0.027317898,0.001739887
16:21:10:55.134,61,0.0,0.044681922,0.103704155,0.0,0.0,0.025044156,0.118703865,0.0,0.044673335,0.017233023,0.0,0.0,0.025048107,0.119058751,0.004174127,0.010517167,0,0.008155476,0.007981938,0.005013577,0.034143876,0.004151613,0.0,0.02353042,0.023778172,0,0,0.015602328,0.016391331,0.016893454,0.017866017,0.013284151,0.008768521,0.097299017,0.078860872,0.040072467,0.039661914,0.007114221,0.006878802,0.009694018,0.009880547,0.003899606,0.003343856,0.018572534,0,0,0.013456028,0.016071279,0.017377786,0.038107637,0.041294396,0.0,0.039132215,0.046597597,-0.019239999,-0.010523137,0.027290899,-0.000287252,0.063325636,0.027349468,0.001731195
16:21:10:56.136,61,0.0,0.04457264,0.103714392,0.0,0.0,0.025038835,0.118441217,0.0,0.04456386,0.017204406,0.0,0.0,0.02504281,0.118800081,0.004148919,0.010571397,0,0.008169407,0.008001223,0.005029646,0.034322511,0.004215318,0.0,0.023443271,0.023642853,0,0,0.015579261,0.016370473,0.01687121,0.017841693,0.013288373,0.008763241,0.097569287,0.079058632,0.040187951,0.039774936,0.007112425,0.006874219,0.009683146,0.009866696,0.003760555,0.003202915,0.018683406,0,0,0.013466181,0.016081734,0.017381173,0.038141422,0.041296132,0.0,0.038396634,0.046647903,-0.019339362,-0.010505682,0.027224019,-0.000286072,0.063332006,0.027282585,0.001727133
16:21:10:57.137,61,0.0,0.044400323,0.103181854,0.0,0.0,0.025078474,0.118403055,0.0,0.044390176,0.017727315,0.0,0.0,0.025082495,0.118766464,0.004127098,0.010625975,0,0.008188183,0.008025232,0.005041536,0.034370631,0.004375091,0.0,0.023727618,0.023762362,0,0,0.01558777,0.016374169,0.016862802,0.017826675,0.013286032,0.008768537,0.09762352,0.079066888,0.040218942,0.039803635,0.007124515,0.006881877,0.00966673,0.009843737,0.003727335,0.003165756,0.01879292,0,0,0.013446455,0.016117126,0.017405424,0.038186356,0.041304145,0.0,0.038270079,0.046832097,-0.019567983,-0.010825021,0.027118007,-0.000293619,0.063006997,0.027176559,0.0017116
16:21:10:58.139,61,0.0,0.043809805,0.102819733,0.0,0.0,0.025157673,0.118677706,0.0,0.043797705,0.018060289,0.0,0.0,0.025161738,0.119044937,0.004119035,0.010677309,0,0.008211901,0.008052261,0.005061727,0.034480155,0.004497983,0.0,0.023884267,0.023788594,0,0,0.015604555,0.016388118,0.01687452,0.017835662,0.013311164,0.008778788,0.097916506,0.079278313,0.040344182,0.039925288,0.007141527,0.006895591,0.009669218,0.009839308,0.003688905,0.003124244,0.018904448,0,0,0.013461717,0.016169874,0.01745107,0.038265359,0.04134522,0.0,0.037718568,0.046798196,-0.019453937,-0.011028456,0.026756126,-0.000295143,0.06278649,0.02681474,0.001682899
16:21:10:59.140,61,0.0,0.043323301,0.102451757,0.0,0.0,0.025249481,0.118620291,0.0,0.04330964,0.018414585,0.0,0.0,0.025253607,0.118994094,0.004113426,0.010692239,0,0.008237554,0.008082206,0.005088131,0.034603722,0.004702842,0.0,0.024135729,0.023746243,0,0,0.015627064,0.016401757,0.016891485,0.017849058,0.013346811,0.008790205,0.098216362,0.079483077,0.040466353,0.040039953,0.007163921,0.006913483,0.009681826,0.009841219,0.003590839,0.003021319,0.019064602,0,0,0.013472974,0.016248986,0.017513378,0.038371991,0.041404799,0.0,0.0373221,0.046798688,-0.018935908,-0.011244894,0.026458031,-0.000297581,0.062562279,0.026516587,0.001658243
16:21:11:00.142,61,0.0,0.043287784,0.102123343,0.0,0.0,0.025303088,0.118277274,0.0,0.043273538,0.018747618,0.0,0.0,0.025307249,0.118656434,0.004104159,0.010699097,0,0.008254554,0.008100292,0.005106886,0.034747586,0.004826261,0.0,0.024345744,0.0237433,0,0,0.015660025,0.01643165,0.016897315,0.017852517,0.013379601,0.008794896,0.098669983,0.079836428,0.040634338,0.04020711,0.007174173,0.006921088,0.009701322,0.009855385,0.003547709,0.002973755,0.019204602,0,0,0.013479355,0.016309036,0.017560886,0.038478751,0.041476142,0.0,0.037083153,0.046002698,-0.018702814,-0.011448268,0.026436037,-0.000302711,0.062361769,0.026494518,0.001651559
16:21:11:01.143,61,0.0,0.043051068,0.101686418,0.0,0.0,0.025337793,0.117932104,0.0,0.043035459,0.019172343,0.0,0.0,0.025341986,0.118313484,0.004097974,0.010718777,0,0.00826555,0.008110036,0.005125414,0.034894228,0.004896,0.0,0.024295462,0.023592539,0,0,0.015685255,0.016454587,0.016897596,0.017847259,0.013416486,0.008799593,0.09921661,0.080280073,0.040875722,0.040448461,0.007174448,0.006920831,0.009714805,0.009866707,0.003665442,0.003088077,0.019288909,0,0,0.013508325,0.016347319,0.017591821,0.038571402,0.041536696,0.0,0.036834229,0.045977604,-0.018224586,-0.011707671,0.026290672,-0.000307867,0.062095199,0.026349198,0.001635485
16:21:11:02.145,61,0.0,0.043189429,0.100962028,0.0,0.0,0.025359413,0.117654935,0.0,0.043172646,0.019912569,0.0,0.0,0.025363641,0.118038133,0.004088068,0.010749411,0,0.008269199,0.00811497,0.005136453,0.034974664,0.004956949,0.0,0.024247851,0.02350788,0,0,0.015705079,0.016469359,0.016889529,0.0178329,0.013442011,0.008800264,0.099622265,0.080611818,0.041052871,0.040626779,0.00717436,0.006920767,0.009726818,0.009877723,0.003742097,0.003163391,0.019370198,0,0,0.0135199,0.016374454,0.017616576,0.038645458,0.041584887,0.0,0.036564454,0.046403182,-0.018038131,-0.012159668,0.026374625,-0.000320773,0.061652713,0.026433153,0.001629022
16:21:11:03.147,61,0.0,0.043261632,0.100469858,0.0,0.0,0.025382118,0.117289238,0.0,0.043244071,0.020412091,0.0,0.0,0.025386373,0.117674403,0.00408178,0.010758854,0,0.008276788,0.008120922,0.005144989,0.035045456,0.005028453,0.0,0.024297644,0.023472732,0,0,0.015750289,0.016513702,0.016898807,0.017836811,0.013469043,0.008804938,0.100036465,0.080938011,0.041206844,0.040782344,0.00717897,0.006925506,0.009737662,0.009886248,0.003799832,0.003219467,0.01945078,0,0,0.013525379,0.016402321,0.017637366,0.03871049,0.041623317,0.0,0.036136784,0.046416146,-0.017970238,-0.012464686,0.026418356,-0.000329365,0.061352097,0.026476856,0.00162377
16:21:11:04.148,61,0.0,0.042980619,0.100124493,0.0,0.0,0.025427111,0.117303446,0.0,0.042961691,0.02073719,0.0,0.0,0.025431387,0.117690601,0.004082055,0.010775644,0,0.008287624,0.008134342,0.00516764,0.03521004,0.005095368,0.0,0.024184756,0.023265796,0,0,0.015761964,0.016523717,0.016927812,0.017865203,0.013502463,0.008803257,0.10052716,0.081325673,0.041397456,0.040974215,0.007185685,0.006932398,0.009757156,0.009901506,0.003813027,0.003230097,0.019545721,0,0,0.013560339,0.016450634,0.017679721,0.038805977,0.04169219,0.0,0.036004502,0.047186565,-0.017804164,-0.012663267,0.026245911,-0.000332426,0.061141472,0.026304532,0.001607665
16:21:11:05.150,61,0.0,0.042776104,0.100017875,0.0,0.0,0.025470296,0.117379502,0.0,0.042756982,0.020832222,0.0,0.0,0.025474601,0.117766865,0.004079344,0.010775104,0,0.008293935,0.008142449,0.005179741,0.035294179,0.005142782,0.0,0.024290375,0.023267692,0,0,0.015784653,0.016545715,0.016941303,0.017881699,0.013517147,0.008801974,0.100854307,0.081585594,0.041524675,0.041103143,0.007192821,0.006938381,0.009768066,0.0099078,0.003925063,0.003341146,0.01959623,0,0,0.013576083,0.016478546,0.017703978,0.038884521,0.041740429,0.0,0.035728041,0.047039595,-0.017598301,-0.01272134,0.026120869,-0.000332359,0.061076563,0.026179263,0.001598309
16:21:11:06.151,61,0.0,0.042553831,0.09935575,0.0,0.0,0.025524845,0.117839389,0.0,0.042532757,0.021511335,0.0,0.0,0.025529193,0.118227571,0.004080466,0.010817789,0,0.008313855,0.008163884,0.005192561,0.03532964,0.005230465,0.0,0.024280697,0.023199573,0,0,0.01577981,0.016539194,0.016964991,0.017901465,0.013534767,0.008805623,0.100994535,0.081685834,0.041576475,0.04115716,0.007204166,0.006948151,0.009767396,0.009902445,0.003952917,0.003367467,0.019657269,0,0,0.013574977,0.016514223,0.01773594,0.038912371,0.041743733,0.0,0.035650849,0.047057477,-0.017542541,-0.013136093,0.025984027,-0.000341396,0.060672447,0.02604259,0.001579454
16:21:11:07.153,61,0.0,0.042338777,0.099060521,0.0,0.0,0.025589733,0.118339501,0.0,0.042316727,0.021820929,0.0,0.0,0.02559413,0.118729673,0.004083208,0.010862592,0,0.008325975,0.008177534,0.005203421,0.035367727,0.005275078,0.0,0.024228018,0.023114633,0,0,0.015777694,0.016535724,0.016979493,0.01791382,0.013551133,0.00880511,0.10126213,0.081913732,0.041682836,0.041261077,0.007211793,0.006954256,0.009776767,0.009909329,0.004202914,0.003612504,0.019675018,0,0,0.013582058,0.016542554,0.017763896,0.038962551,0.041770149,0.0,0.035634328,0.047036332,-0.0174374,-0.013325194,0.025852116,-0.000344551,0.06049237,0.025910692,0.001566793
16:21:11:08.154,61,0.0,0.042329412,0.098367244,0.0,0.0,0.025662279,0.11881613,0.0,0.042305995,0.022525417,0.0,0.0,0.025666731,0.119204953,0.004090499,0.010841024,0,0.008346303,0.00819587,0.005219459,0.035424203,0.005336935,0.0,0.024487812,0.023210345,0,0,0.015811771,0.016570266,0.017011438,0.017948382,0.013587778,0.008812474,0.101682067,0.082257442,0.041836411,0.04141482,0.00722411,0.006966261,0.009798958,0.00992783,0.004468133,0.003875622,0.01970977,0,0,0.013600154,0.016590849,0.017809022,0.039034739,0.041813675,0.0,0.035640191,0.04653239,-0.017479712,-0.013755399,0.025845707,-0.000355586,0.060069021,0.0259043,0.001555457
16:21:11:09.156,61,0.0,0.042389516,0.097987033,0.0,0.0,0.025690459,0.119040199,0.0,0.042365514,0.022901718,0.0,0.0,0.025694951,0.11942897,0.004089878,0.010836631,0,0.008355789,0.008206052,0.005230586,0.035491753,0.005407311,0.0,0.024541635,0.023136089,0,0,0.015809663,0.016567059,0.017022409,0.017960005,0.013605977,0.008807572,0.102001853,0.08253257,0.041959174,0.041538425,0.007225496,0.006968024,0.009815814,0.009939012,0.004633809,0.004040338,0.019726973,0,0,0.013612263,0.016615061,0.017831471,0.039086856,0.04184014,0.0,0.035411913,0.04643741,-0.017524391,-0.013985179,0.025882149,-0.000362036,0.059836783,0.025940718,0.00155163
16:21:11:10.158,61,0.0,0.04199395,0.097263537,0.0,0.0,0.025718179,0.119150266,0.0,0.041967996,0.02362749,0.0,0.0,0.02572272,0.119538218,0.004090044,0.010850574,0,0.008375816,0.00822204,0.005238172,0.03547582,0.005473367,0.0,0.024653236,0.023169031,0,0,0.015822271,0.016576124,0.017025394,0.01795641,0.013627979,0.008817475,0.102128148,0.082635157,0.042019684,0.041604385,0.007231405,0.006972928,0.009816187,0.00993719,0.004860264,0.004264734,0.019722423,0,0,0.013602185,0.01663653,0.017851716,0.039103441,0.041834958,0.0,0.035260405,0.046301004,-0.01743955,-0.014428469,0.025639461,-0.000370006,0.059395343,0.025697969,0.001525777
16:21:11:11.159,61,0.0,0.041861836,0.097116359,0.0,0.0,0.025773097,0.119411349,0.0,0.041835297,0.023784159,0.0,0.0,0.025777703,0.119797386,0.004098079,0.010887842,0,0.008385258,0.008231704,0.005255843,0.035594657,0.005471276,0.0,0.024348127,0.022912201,0,0,0.015817868,0.016570056,0.017048309,0.017975824,0.013667962,0.00881611,0.102624439,0.083065786,0.042216413,0.041806389,0.007233268,0.00697643,0.009841372,0.009961343,0.005235633,0.004637379,0.019707989,0,0,0.013643095,0.01666151,0.017879676,0.039161522,0.041880593,0.0,0.035158455,0.046066549,-0.017375523,-0.014524172,0.025558427,-0.000371283,0.059305593,0.025616989,0.001518672
16:21:11:12.161,61,0.0,0.041556623,0.097272523,0.0,0.0,0.025792515,0.11929746,0.0,0.04152989,0.023605386,0.0,0.0,0.025797166,0.119683579,0.004100286,0.010913774,0,0.008384044,0.008228454,0.005264285,0.035690002,0.005479107,0.0,0.024131842,0.022674834,0,0,0.015837556,0.016586473,0.017067526,0.017991664,0.013691402,0.00881281,0.103106745,0.083480381,0.042403143,0.041994456,0.007229984,0.006974067,0.009854663,0.009971998,0.005442856,0.004842366,0.019684628,0,0,0.013673841,0.016659921,0.017876703,0.039198279,0.041906461,0.0,0.035007522,0.046005812,-0.017267508,-0.014415071,0.025371803,-0.000365802,0.059401244,0.025430363,0.001510032
16:21:11:13.162,61,0.0,0.041457098,0.097348906,0.0,0.0,0.025768345,0.11932832,0.0,0.041430362,0.023520995,0.0,0.0,0.025773004,0.119713903,0.004099053,0.010939698,0,0.008378126,0.008220282,0.005261454,0.035687305,0.005487662,0.0,0.02399601,0.022561172,0,0,0.015855027,0.016603483,0.017076029,0.017996568,0.013705416,0.00880363,0.10345909,0.083786398,0.042515621,0.042107925,0.007223988,0.006967634,0.009863739,0.009980223,0.005478931,0.004878589,0.019664737,0,0,0.013676849,0.016639406,0.017856538,0.039189536,0.041889742,0.0,0.035134092,0.046285835,-0.017030364,-0.014363557,0.025310982,-0.000363621,0.05944797,0.025369525,0.001507601
16:21:11:14.164,61,0.0,0.041613411,0.097449616,0.0,0.0,0.025752241,0.119357325,0.0,0.041587263,0.023429219,0.0,0.0,0.025756912,0.119742736,0.004096003,0.010957964,0,0.008372126,0.00821353,0.005257553,0.03566429,0.005491276,0.0,0.023903199,0.022480426,0,0,0.015863145,0.016608151,0.017074963,0.017995156,0.013710355,0.008798252,0.103664316,0.083977096,0.042593379,0.042190414,0.007220008,0.006964135,0.009868983,0.009985006,0.005612571,0.005011785,0.019631084,0,0,0.013672972,0.016619837,0.01783799,0.039191123,0.041886173,0.0,0.035349526,0.046567035,-0.017016891,-0.014307477,0.025406813,-0.000363573,0.059509337,0.02546528,0.001514854
16:21:11:15.167,61,0.0,0.041627657,0.097635582,0.0,0.0,0.025750309,0.119357489,0.0,0.041601703,0.023251027,0.0,0.0,0.025754999,0.119743422,0.004087715,0.010972601,0,0.0083675,0.008211663,0.005248753,0.035585571,0.005513242,0.0,0.024011936,0.022566056,0,0,0.015859624,0.016600389,0.017070919,0.017991578,0.013693798,0.008791947,0.103599608,0.083929673,0.042551741,0.042151023,0.007219244,0.00696252,0.009863164,0.009976937,0.005779657,0.005177354,0.019586612,0,0,0.013645303,0.016606141,0.017822562,0.039184708,0.04187144,0.0,0.035858423,0.046854687,-0.017178655,-0.01419866,0.025415601,-0.000360933,0.059622888,0.025474167,0.001518271
16:21:11:16.167,61,0.0,0.041772261,0.097657055,0.0,0.0,0.025734559,0.119566388,0.0,0.041746698,0.023221865,0.0,0.0,0.025739264,0.119952746,0.004077595,0.010985869,0,0.008363306,0.008214237,0.005247978,0.035569858,0.005519219,0.0,0.024142196,0.022677826,0,0,0.015837895,0.016579855,0.01706556,0.017992238,0.013674561,0.008779162,0.103531584,0.083875932,0.042526163,0.042122871,0.007219369,0.006962894,0.009860234,0.009973437,0.005746402,0.005146092,0.019583473,0,0,0.013635421,0.016600562,0.01782201,0.039191205,0.041878283,0.0,0.036192767,0.047338617,-0.016992178,-0.014180819,0.025504176,-0.000361736,0.059635866,0.025562679,0.00152388
16:21:11:17.169,61,0.0,0.042039421,0.097819664,0.0,0.0,0.025715711,0.119939745,0.0,0.042014636,0.023037838,0.0,0.0,0.025720421,0.120325685,0.004062612,0.011011884,0,0.008365971,0.008226176,0.005240749,0.035461694,0.005564384,0.0,0.024528328,0.023004893,0,0,0.015803034,0.01654386,0.017050026,0.017978197,0.013638758,0.008768729,0.103175014,0.083581887,0.042378601,0.04197653,0.007221332,0.006962532,0.00984796,0.009960826,0.005785993,0.005186324,0.019550735,0,0,0.013585579,0.016600734,0.017828714,0.039185297,0.041865915,0.0,0.03637534,0.047305417,-0.01706652,-0.014068381,0.025667826,-0.000361172,0.059734907,0.025726318,0.001536183
