FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:22:35:59.115,61.0,0.0,0.0,0.078012139,0.0,0.08030308,0.093772188,0.278643966,0.0,0.0,0.037647557,0.0,0.080372751,0.093832098,0.278879613,0.01343657,0.001400296,0.0,0.011856544,0.011630806,0.011354327,0.087379836,0.003190656,0.0,0.012287645,0.017783865,0.0,0.0,0.023159167,0.022605419,0.027639641,0.028578129,0.033593051,0.012108696,0.301354587,0.252702713,0.104540959,0.103630096,0.013501568,0.013281251,0.021591665,0.022567187,0.232317776,0.231281698,0.013943615,0.0,0.0,0.031943165,0.028138133,0.03210301,0.072009854,0.07377702,1.4e-09,0.277221561,-0.033532369,-0.029118951,-0.022983443,-0.035078492,0.000806484,0.047625642,-0.035078622,-0.001670694
16:22:36:00.116,61.0,0.0,0.0,0.078479253,0.0,0.079264894,0.093438774,0.278003842,0.0,0.0,0.037377257,0.0,0.079340302,0.093496822,0.278211176,0.013293693,0.001275982,0.0,0.011721477,0.011491077,0.011283269,0.085500225,0.003204933,0.0,0.010722431,0.016638016,0.0,0.0,0.022633579,0.022086626,0.027350832,0.028231032,0.033179309,0.012061764,0.297816157,0.247040078,0.101442285,0.101299368,0.013254033,0.013011145,0.021240577,0.022199493,0.22845377,0.227478847,0.013661725,0.0,0.0,0.032193959,0.027909061,0.031763863,0.07156568,0.073445678,1.9e-09,0.023168471,-0.012775409,-0.006037273,-0.022818785,-0.034627754,0.000790411,0.047911558,-0.034625579,-0.001658993
16:22:36:01.118,61.0,0.0,0.0,0.079139441,0.0,0.078466579,0.092316382,0.274859399,0.0,0.0,0.037078254,0.0,0.078553461,0.09236756,0.275020063,0.013108184,0.001200958,0.0,0.011592188,0.011370992,0.011186195,0.080550574,0.003261392,0.0,0.009576812,0.015722707,0.0,0.0,0.022067729,0.021533005,0.027040269,0.027865632,0.032649651,0.011988604,0.259119719,0.208445698,0.092581905,0.09293735,0.013005804,0.012741569,0.020808796,0.021746848,0.192106515,0.19114162,0.013478506,0.0,0.0,0.03232443,0.027640255,0.031381417,0.069807574,0.072311498,1.7e-09,0.023276882,-0.007287222,-0.006352666,-0.02263651,-0.034284204,0.000776312,0.048315182,-0.034277525,-0.001656128
16:22:36:02.119,61.0,0.0,0.0,0.079407573,0.0,0.07672625,0.089076176,0.266976357,0.0,0.0,0.037300151,0.0,0.076825969,0.089115284,0.267095059,0.012848632,0.001298049,0.0,0.011481786,0.01128941,0.011058856,0.073334172,0.003383868,0.0,0.008839922,0.015138102,0.0,0.0,0.021447737,0.020932989,0.026683262,0.027455052,0.031787593,0.011876243,0.20341745,0.165840074,0.077626668,0.078310736,0.012762718,0.012475153,0.020284031,0.021191727,0.145002127,0.143987909,0.013446543,0.0,0.0,0.032194138,0.02734839,0.030977786,0.065613523,0.0686142,1.8e-09,0.023793995,-0.006041321,-0.006246503,-0.022772566,-0.033530355,0.000763792,0.048480127,-0.033517536,-0.001624905
16:22:36:03.121,61.0,0.0,0.0,0.079403915,0.0,0.075579047,0.084979452,0.260830045,0.0,0.0,0.037896019,0.0,0.075693801,0.085008584,0.260941029,0.012561407,0.001523327,0.0,0.011416528,0.011265053,0.01094299,0.067652963,0.003614092,0.0,0.008069634,0.014179553,0.0,0.0,0.020806486,0.020318436,0.026336774,0.027066786,0.030719193,0.011740295,0.181892425,0.145380393,0.067804165,0.068396762,0.012544132,0.012229662,0.019701241,0.020568365,0.097143591,0.096069612,0.013610493,0.0,0.0,0.031920172,0.027078232,0.030600516,0.061035942,0.064161375,1.9e-09,0.023797853,-0.004863176,-0.005801411,-0.023136733,-0.033036493,0.000764566,0.048478708,-0.033016391,-0.001600545
16:22:36:04.122,61.0,0.0,0.0,0.079232663,0.0,0.073707849,0.079933912,0.253604949,0.0,0.0,0.038808722,0.0,0.073838443,0.079955176,0.253736496,0.012228472,0.001922666,0.0,0.011371148,0.01126991,0.010794438,0.060833506,0.003879981,0.0,0.007366606,0.013419735,0.0,0.0,0.020154398,0.01969883,0.025957285,0.026650012,0.029259594,0.011596607,0.146826997,0.117778927,0.058816977,0.059346214,0.012346621,0.011999907,0.019044448,0.019867923,0.068714894,0.067563281,0.013919846,0.0,0.0,0.031403195,0.026782278,0.030197712,0.056264304,0.059288602,1.9e-09,0.024165522,-0.004163507,-0.005823101,-0.023694597,-0.032227151,0.000763802,0.048375435,-0.032198798,-0.001557561
16:22:36:05.124,61.0,0.0,0.0,0.077542946,0.0,0.071699232,0.074948527,0.248018608,0.0,0.0,0.041323219,0.0,0.071841843,0.074965283,0.248177707,0.01183836,0.002419479,0.0,0.011334012,0.011292873,0.010608094,0.054456398,0.004170893,0.0,0.00642552,0.011475834,0.0,0.0,0.019454105,0.019037504,0.025548905,0.026213495,0.027510267,0.011446598,0.119161755,0.095574595,0.050904289,0.051264443,0.012150426,0.011772699,0.018324567,0.018966286,0.046485353,0.045509961,0.014397836,0.0,0.0,0.030244112,0.026471701,0.029795617,0.052078918,0.055032872,1.8e-09,0.0243594,-0.003837886,-0.00596271,-0.025230516,-0.031356897,0.000791326,0.047345094,-0.031319797,-0.001482769
16:22:36:06.126,61.0,0.0,0.0,0.076389335,0.0,0.06946221,0.070420772,0.243716687,0.0,0.0,0.043332297,0.0,0.069617935,0.070435241,0.243918672,0.011399642,0.003134186,0.0,0.011298637,0.011331309,0.010385579,0.04816661,0.004442179,0.0,0.005534191,0.010042694,0.0,0.0,0.018727463,0.018356927,0.025122995,0.025763057,0.025743932,0.011292318,0.096145392,0.077660017,0.044158597,0.044421967,0.011966133,0.011558836,0.017551472,0.018006234,0.032317631,0.031582438,0.014990922,0.0,0.0,0.028244095,0.026167324,0.029417189,0.048788533,0.051757604,2.1e-09,0.023839619,-0.003434646,-0.006347452,-0.02645798,-0.030387191,0.000804137,0.046642147,-0.030341614,-0.001415118
16:22:36:07.127,61.0,0.0,0.0,0.075424895,0.0,0.065817341,0.06626118,0.241407394,0.0,0.0,0.045060277,0.0,0.065982632,0.066274472,0.241643325,0.010936779,0.003807784,0.0,0.011292396,0.011411647,0.010138988,0.043312784,0.004716121,0.0,0.005470809,0.009628577,0.0,0.0,0.018027237,0.017706545,0.024674671,0.025309114,0.024335668,0.011158695,0.081077538,0.065141805,0.039415177,0.039512128,0.01182174,0.011382739,0.016802264,0.017169301,0.019861091,0.019183939,0.0159052,0.0,0.0,0.026035965,0.025880529,0.029072724,0.046398636,0.049296092,2.7e-09,0.023919206,-0.003931808,-0.007371881,-0.027514346,-0.028801259,0.000792567,0.046055436,-0.028748725,-0.001323931
16:22:36:08.129,61.0,0.0,0.0,0.076264858,0.0,0.061813489,0.062369768,0.237074077,0.0,0.0,0.044553131,0.0,0.061983969,0.062382083,0.237378925,0.010469209,0.004442216,0.0,0.011280955,0.011485227,0.009882687,0.040380057,0.004987534,0.0,0.005848369,0.009645414,0.0,0.0,0.017364128,0.017094145,0.024183432,0.024819041,0.023280915,0.011030833,0.074091017,0.059217647,0.036881767,0.036869358,0.011679566,0.01121306,0.016094493,0.016407862,0.011849064,0.011137659,0.016677788,0.0,0.0,0.024368331,0.025574513,0.028706098,0.044800963,0.04761599,4.2e-09,0.023687972,-0.004718739,-0.008221114,-0.027206011,-0.027055621,0.000736164,0.046570595,-0.027000504,-0.00125728
16:22:36:09.130,61.0,0.0,0.0,0.077111103,0.0,0.059953217,0.059854876,0.23241742,0.0,0.0,0.04382623,0.0,0.060124792,0.059867024,0.232795656,0.010033105,0.005088039,0.0,0.011266473,0.01155413,0.009665225,0.038844846,0.005237536,0.0,0.005780263,0.009268566,0.0,0.0,0.016731709,0.016510015,0.023707718,0.024345782,0.022450797,0.010911984,0.070643358,0.05625087,0.035402823,0.03534285,0.011545895,0.011056112,0.015458581,0.015733525,0.006987507,0.006238313,0.017427607,0.0,0.0,0.023324756,0.025305359,0.028385103,0.043726049,0.046500813,4.6e-09,0.023953809,-0.005615729,-0.009057449,-0.026762703,-0.026243787,0.000702432,0.047088366,-0.026188562,-0.001233002
16:22:36:10.132,61.0,0.0,0.0,0.076000482,0.0,0.057628222,0.058055114,0.230697095,0.0,0.0,0.045104131,0.0,0.057795424,0.058067568,0.231101811,0.009624627,0.005707637,0.0,0.011241552,0.011614041,0.009460058,0.037909225,0.005424986,0.0,0.005525948,0.008766582,0.0,0.0,0.016135795,0.015961163,0.023278914,0.023928579,0.021745483,0.01078568,0.068990499,0.054765318,0.034427512,0.034334865,0.011423797,0.010914835,0.014882855,0.015128688,0.003422342,0.002620889,0.018259216,0.0,0.0,0.02249914,0.025059929,0.028102461,0.042906862,0.04565217,4.3e-09,0.02426054,-0.007282484,-0.009301054,-0.027543787,-0.025227582,0.000694923,0.046411373,-0.025172165,-0.001168102
16:22:36:11.133,61.0,0.0,0.0,0.074811578,0.0,0.056879632,0.056767214,0.229848489,0.0,0.0,0.046371218,0.0,0.057043284,0.056780294,0.230268702,0.009247952,0.006337662,0.0,0.011200664,0.011649856,0.009263555,0.03734389,0.005551913,0.0,0.004689884,0.007819768,0.0,0.0,0.01555733,0.015425956,0.022872794,0.023533717,0.021124991,0.010655794,0.06834805,0.054133929,0.033761282,0.033642944,0.011290567,0.010769654,0.014352823,0.01457842,0.001089013,0.000262514,0.018987922,0.0,0.0,0.021835739,0.024793031,0.027806373,0.042226292,0.044950943,3.4e-09,0.024140155,-0.009088057,-0.009567278,-0.028317789,-0.024899809,0.000705159,0.045685712,-0.024844347,-0.00113487
16:22:36:12.135,61.0,0.0,0.0,0.074020691,0.0,0.055873953,0.055704903,0.228997707,0.0,0.0,0.047298227,0.0,0.056034874,0.055718649,0.229429022,0.008898279,0.006871535,0.0,0.011161284,0.011681937,0.009065878,0.036930442,0.00565399,0.0,0.004115052,0.007009837,0.0,0.0,0.01503037,0.014937908,0.022466581,0.0231463,0.020569984,0.010538276,0.068113588,0.053846389,0.033236064,0.033094838,0.011175363,0.010642612,0.013868971,0.014077026,0.0,0.0,0.0196517,0.000534231,0.00136913,0.021233875,0.024520006,0.027499877,0.041650277,0.044344883,1.6e-09,0.023825552,-0.010265413,-0.009424052,-0.028884206,-0.024460031,0.000706551,0.045203224,-0.024404546,-0.001103007
16:22:36:13.136,61.0,0.0,0.0,0.073008567,0.0,0.055787347,0.054872133,0.228957474,0.0,0.0,0.048335888,0.0,0.05594581,0.054886248,0.229393587,0.008575345,0.007407519,0.0,0.011127175,0.01171913,0.008882586,0.036554262,0.005700183,0.0,0.003499959,0.00629958,0.0,0.0,0.014527408,0.014473375,0.022096433,0.022794951,0.020067789,0.010427609,0.068010554,0.05368343,0.032767382,0.032609236,0.01107372,0.010530048,0.013424954,0.013617858,0.0,0.0,0.020266121,0.001854743,0.002692138,0.020680385,0.024282748,0.027247367,0.041148722,0.043820731,1.1e-09,0.0230709,-0.011778983,-0.009411624,-0.029517915,-0.024421604,0.000720913,0.04458518,-0.02436604,-0.001086219
16:22:36:14.138,61.0,0.0,0.0,0.07204479,0.0,0.055747461,0.054178558,0.229138628,0.0,0.0,0.049334019,0.0,0.055903733,0.054193016,0.229578048,0.008271975,0.007881025,0.0,0.011085582,0.011745704,0.008693162,0.036142346,0.005771664,0.0,0.003192404,0.005822414,0.0,0.0,0.014067669,0.014048303,0.021744071,0.022460438,0.019596485,0.010323111,0.067872785,0.053500164,0.032297328,0.032125648,0.010985386,0.010431458,0.013007454,0.013186907,0.0,0.0,0.020845188,0.003145129,0.003986659,0.020139705,0.024045132,0.026997009,0.04067814,0.043328613,9e-10,0.022264915,-0.012617144,-0.009389723,-0.030127473,-0.024403682,0.000735256,0.043996636,-0.024347983,-0.001071095
16:22:36:15.140,61.0,0.0,0.0,0.071565956,0.0,0.055263881,0.053644795,0.229667768,0.0,0.0,0.049869072,0.0,0.055418517,0.053659629,0.230108991,0.007995553,0.008299148,0.0,0.011056856,0.011782548,0.008523926,0.035779581,0.005860562,0.0,0.002938704,0.005395274,0.0,0.0,0.0136509,0.013661923,0.021426335,0.022161888,0.0191807,0.010238462,0.067793228,0.053365529,0.031881824,0.031695813,0.010917632,0.010353439,0.012625702,0.012793071,0.0,0.0,0.021403158,0.004151489,0.00499082,0.019650478,0.023860568,0.026807223,0.040276472,0.042905502,7e-10,0.021506487,-0.012635249,-0.009425556,-0.030454375,-0.02419211,0.000736785,0.043704439,-0.024136467,-0.00105474
16:22:36:16.141,61.0,0.0,0.0,0.070788086,0.0,0.054632228,0.053153459,0.23074615,0.0,0.0,0.050667636,0.0,0.054784674,0.053168602,0.231176466,0.00774332,0.0087165,0.0,0.011030253,0.011824197,0.008371824,0.035417151,0.005912034,0.0,0.002511366,0.004910811,0.0,0.0,0.013248801,0.013288289,0.021152003,0.021905186,0.018797098,0.010149252,0.067711376,0.053239163,0.031477034,0.031280387,0.0108575,0.010283752,0.012282506,0.01243731,0.0,0.0,0.021895584,0.004967513,0.005800623,0.019189855,0.023703028,0.026649961,0.039943028,0.042549964,6e-10,0.021291882,-0.013616878,-0.009938885,-0.030942256,-0.023915773,0.000740031,0.043229692,-0.023860101,-0.001031339
16:22:36:17.143,61.0,0.0,0.0,0.0701885,0.0,0.055456765,0.05272207,0.231163442,0.0,0.0,0.051272903,0.0,0.055608124,0.052737478,0.231590092,0.007510916,0.00905359,0.0,0.011000032,0.011853608,0.008227685,0.035102632,0.0059808,0.0,0.002012719,0.004266184,0.0,0.0,0.012874049,0.012938052,0.020877356,0.021647332,0.018442234,0.010066545,0.067686796,0.053173725,0.031127304,0.030921191,0.010792157,0.010210303,0.011962486,0.012105367,0.0,0.0,0.022316586,0.005688636,0.006515265,0.018773871,0.023538575,0.026479757,0.039614517,0.042198259,6e-10,0.020651041,-0.013731319,-0.00997481,-0.031311609,-0.024275515,0.000760131,0.04286316,-0.024219826,-0.001038023
16:22:36:18.144,61.0,0.0,0.0,0.0700735,0.0,0.056511894,0.052343737,0.23116307,0.0,0.0,0.05139786,0.0,0.056663252,0.052359283,0.231586397,0.007289738,0.00936042,0.0,0.010970752,0.011878968,0.008084137,0.034757841,0.006018946,0.0,0.001766223,0.003907112,0.0,0.0,0.012528292,0.012616179,0.02060312,0.021387862,0.01809632,0.00998965,0.067527562,0.053003997,0.030762067,0.0305505,0.0107297,0.010138757,0.011656368,0.011791207,0.0,0.0,0.022689076,0.00639627,0.007218264,0.018368634,0.023377124,0.026313383,0.039289326,0.041856583,6e-10,0.020714367,-0.014170679,-0.01034514,-0.031387571,-0.024736194,0.00077644,0.042792454,-0.024680562,-0.001056034
16:22:36:19.146,61.0,0.0,0.0,0.069354408,0.0,0.057221413,0.051996611,0.231441334,0.0,0.0,0.052123517,0.0,0.057371132,0.052012317,0.231862098,0.007089722,0.00965617,0.0,0.010940974,0.011903742,0.007962612,0.034514844,0.006017696,0.0,0.001149001,0.003240372,0.0,0.0,0.012191445,0.012302444,0.020346891,0.02114702,0.017788881,0.00991671,0.067467399,0.052921228,0.030448088,0.03022963,0.010667137,0.010069474,0.01138074,0.011509012,0.0,0.0,0.023048319,0.0071198,0.007939476,0.0180219,0.023226779,0.026160898,0.038996384,0.041557588,7e-10,0.021056544,-0.014700401,-0.010682843,-0.031830467,-0.025045568,0.000797244,0.042352986,-0.024989966,-0.001058303
16:22:36:20.148,61.0,0.0,0.0,0.069083341,0.0,0.057701714,0.05170868,0.231325582,0.0,0.0,0.052407496,0.0,0.057850886,0.051724572,0.231746018,0.006908917,0.009918469,0.0,0.010914629,0.011924353,0.007847758,0.034295872,0.006021016,0.0,0.000911362,0.002901422,0.0,0.0,0.011912336,0.012044896,0.020114834,0.020929957,0.017521432,0.009855939,0.067545228,0.052952025,0.030217229,0.029988935,0.010617497,0.010013354,0.011142473,0.011265238,0.0,0.0,0.023358613,0.007449421,0.008261414,0.017697694,0.023111817,0.026045509,0.038770832,0.04132133,7e-10,0.021112561,-0.014794606,-0.010806265,-0.032003712,-0.025255147,0.000808292,0.042187229,-0.025199547,-0.001063008
16:22:36:21.149,61.0,0.0,0.0,0.069138959,0.0,0.058316156,0.051423617,0.230910644,0.0,0.0,0.052363001,0.0,0.058465876,0.05143965,0.231330723,0.006745435,0.010178436,0.0,0.010888375,0.011933454,0.007737995,0.034087952,0.005994465,0.0,0.000584807,0.002525883,0.0,0.0,0.011655777,0.011808064,0.019894879,0.020718528,0.017274404,0.009801582,0.067663841,0.053023398,0.030026995,0.029793823,0.01056008,0.009950881,0.010917877,0.011037384,0.0,0.0,0.023604084,0.007648106,0.00845161,0.017402092,0.022995446,0.025927153,0.038554899,0.041097172,7e-10,0.021717347,-0.015277702,-0.011030997,-0.031976327,-0.025523599,0.000816189,0.042220913,-0.025467921,-0.001075191
16:22:36:22.150,61.0,0.0,0.0,0.069046348,0.0,0.059051633,0.051079039,0.229346514,0.0,0.0,0.052436698,0.0,0.059201077,0.051095139,0.229771927,0.006583109,0.010393299,0.0,0.010853553,0.011932076,0.007624731,0.033860743,0.006015952,0.0,0.00041517,0.002204446,0.0,0.0,0.011418224,0.011586785,0.019674305,0.02050704,0.017023427,0.009745333,0.067647621,0.052991442,0.02980235,0.029566126,0.010502557,0.009889084,0.010702892,0.010816691,0.0,0.0,0.023845252,0.008080462,0.008882726,0.017104359,0.022864521,0.025782051,0.038333386,0.040859684,7e-10,0.021922499,-0.015150207,-0.011022645,-0.032021068,-0.025844595,0.000827614,0.042164002,-0.025789058,-0.001087289
16:22:36:23.152,61.0,0.0,0.0,0.068840973,0.0,0.059266102,0.050793231,0.228693038,0.0,0.0,0.052653704,0.0,0.059414998,0.050809432,0.22911866,0.006429821,0.010597329,0.0,0.01082043,0.011934257,0.007522895,0.033692267,0.006026715,0.0,0.000132859,0.001844636,0.0,0.0,0.01118647,0.011368974,0.019475699,0.02031558,0.01678887,0.009686841,0.067622468,0.052959718,0.029582098,0.029341187,0.010445716,0.009830368,0.010505844,0.010613802,0.0,0.0,0.024135703,0.008569409,0.009370163,0.01682868,0.02275959,0.025674989,0.038130175,0.04064351,8e-10,0.022060819,-0.015195045,-0.010847354,-0.032153506,-0.025938092,0.000834044,0.042038485,-0.025882587,-0.001087987
16:22:36:24.154,61.0,0.0,0.0,0.068879217,0.0,0.059732739,0.05052156,0.228168234,0.0,0.0,0.05261346,0.0,0.059881911,0.050537832,0.228591889,0.006295104,0.010766327,0.0,0.010794921,0.011936326,0.00743135,0.033521831,0.00604103,0.0,0.0,0.001538166,8e-05,0.0,0.010984509,0.011180009,0.019299336,0.020144057,0.016586766,0.00964128,0.06766317,0.052973207,0.029411653,0.029168246,0.010395588,0.009777113,0.010325702,0.010427972,0.0,0.0,0.024380265,0.008933474,0.0097295,0.016585935,0.022661399,0.025571745,0.037938401,0.040435918,8e-10,0.022027368,-0.014818522,-0.010606632,-0.032128766,-0.026141904,0.000839954,0.042061623,-0.026086399,-0.001097161
16:22:36:25.155,61.0,0.0,0.0,0.068911754,0.0,0.060246367,0.050307669,0.227693051,0.0,0.0,0.052597161,0.0,0.060395815,0.050324053,0.228117541,0.006181857,0.010923619,0.0,0.010774571,0.011935959,0.007358979,0.033442296,0.006023058,0.0,0.0,0.001093573,0.000457474,0.0,0.010805924,0.011015296,0.019135432,0.019983873,0.016429156,0.009608195,0.067907423,0.053153019,0.029348498,0.029096903,0.010353457,0.009733412,0.010173132,0.010271707,0.0,0.0,0.024580991,0.008965178,0.009754145,0.016403331,0.022573292,0.025481278,0.037787311,0.040278085,8e-10,0.022055712,-0.014444563,-0.0104634,-0.032118619,-0.026366247,0.000846898,0.042081248,-0.026310733,-0.001107117
16:22:36:26.157,61.0,0.0,0.0,0.068913832,0.0,0.060688965,0.050156672,0.227228105,0.0,0.0,0.052578934,0.0,0.060838681,0.050173242,0.227649719,0.00607054,0.011076693,0.0,0.010761089,0.011951314,0.007297074,0.033343695,0.006057378,0.0,0.0,0.000968667,0.000512334,0.0,0.010640748,0.010861491,0.018991239,0.019841338,0.016273022,0.009577043,0.067982689,0.053205162,0.029250087,0.028998202,0.0103255,0.009700059,0.010031511,0.010127029,0.0,0.0,0.024773978,0.009035962,0.009813032,0.016216865,0.022522124,0.02543951,0.037678856,0.040166859,9e-10,0.022102434,-0.015158358,-0.010581602,-0.032107323,-0.026559578,0.000852811,0.042082302,-0.026504027,-0.001115282
16:22:36:27.158,61.0,0.0,0.0,0.068718128,0.0,0.060896602,0.050037369,0.227405891,0.0,0.0,0.052773122,0.0,0.061045773,0.050054137,0.227825597,0.005970716,0.011234137,0.0,0.010748372,0.011964912,0.007235906,0.033218235,0.006092464,0.0,0.0,0.000771943,0.000640008,0.0,0.010479135,0.010711418,0.01885373,0.019707931,0.016128512,0.009547143,0.068020299,0.053224698,0.029134478,0.028881488,0.010299168,0.009668022,0.009896944,0.009988183,0.0,0.0,0.024921572,0.009213281,0.009982527,0.016045963,0.022454223,0.025379589,0.037558369,0.040046871,8e-10,0.021818357,-0.015187565,-0.010770707,-0.032225825,-0.026650082,0.000858876,0.041962698,-0.026594572,-0.001115915
16:22:36:28.160,61.0,0.0,0.0,0.068363257,0.0,0.06060236,0.049874134,0.227299795,0.0,0.0,0.053127281,0.0,0.060750436,0.049891047,0.227717191,0.005873716,0.011355167,0.0,0.010726879,0.011966753,0.007169062,0.033060331,0.006124602,0.0,0.0,0.000809235,0.000494874,0.0,0.010339606,0.010583246,0.018719735,0.019581392,0.015986785,0.009514121,0.068021029,0.05322019,0.029014923,0.02876115,0.010271761,0.009636959,0.009772096,0.009860664,0.0,0.0,0.025084844,0.009521818,0.010286041,0.015869651,0.022386119,0.025316887,0.037447806,0.039938211,8e-10,0.021395013,-0.015558127,-0.010987163,-0.032442205,-0.026521333,0.000860461,0.041746136,-0.026465828,-0.001104783
16:22:36:29.161,61.0,0.0,0.0,0.068284527,0.0,0.060210578,0.049715694,0.226829931,0.0,0.0,0.053217087,0.0,0.060358383,0.0497327,0.227247432,0.005787775,0.011469295,0.0,0.010712603,0.011970361,0.007110667,0.032933146,0.0061632,0.0,0.0,0.000856309,0.000330964,0.0,0.010225138,0.010478195,0.018594144,0.019458635,0.015864912,0.009494643,0.068026915,0.053206544,0.028922893,0.028665666,0.010253584,0.009615222,0.009656658,0.009741406,0.0,0.0,0.025261324,0.009738844,0.010499782,0.015712682,0.022327159,0.025256349,0.037348755,0.039834589,9e-10,0.021220738,-0.015793014,-0.011183064,-0.032497186,-0.026350226,0.000856356,0.041698247,-0.026294684,-0.001096377
16:22:36:30.163,61.0,0.0,0.0,0.068413496,0.0,0.059532203,0.049505074,0.227219015,0.0,0.0,0.053062558,0.0,0.059680007,0.049522083,0.227632687,0.005709263,0.011611859,0.0,0.010704408,0.011982847,0.007065856,0.032826353,0.006165997,0.0,0.0,0.001106102,8.87e-05,0.0,0.010124127,0.010387452,0.018493922,0.01936633,0.01576288,0.009473931,0.068099067,0.053243261,0.028857701,0.02860171,0.010242538,0.009602505,0.00956156,0.00964419,0.0,0.0,0.025432391,0.010063123,0.010821654,0.015573677,0.02227743,0.025213212,0.037289091,0.039778497,9e-10,0.020746667,-0.015641275,-0.01104631,-0.032403085,-0.026053993,0.000844273,0.04177732,-0.025998514,-0.001086077
16:22:36:31.165,61.0,0.0,0.0,0.068334743,0.0,0.059181951,0.049305275,0.227095515,0.0,0.0,0.053145967,0.0,0.059329756,0.049322315,0.227508649,0.005628146,0.011739535,0.0,0.010686239,0.011982868,0.007013275,0.032722279,0.006207557,0.0,0.0,0.001106788,4.8e-05,0.0,0.010014682,0.01028529,0.018402269,0.019277763,0.015639095,0.009440702,0.068083771,0.053220339,0.028743569,0.028487643,0.010215108,0.009573435,0.009459219,0.009538474,0.0,0.0,0.025599694,0.010369729,0.011128212,0.015423402,0.022220621,0.025155511,0.037188374,0.039668389,1e-09,0.020661967,-0.015800926,-0.011022024,-0.032454144,-0.02590113,0.000840639,0.041729402,-0.025845503,-0.001078444
16:22:36:32.166,61.0,0.0,0.0,0.068359256,0.0,0.05852516,0.049136005,0.227388531,0.0,0.0,0.053133082,0.0,0.058672693,0.049153011,0.227802306,0.005559368,0.011873201,0.0,0.010681268,0.011999043,0.006973665,0.032637678,0.006199481,0.0,0.0,0.001102162,8.03e-05,0.0,0.009905018,0.010185086,0.01831577,0.019198353,0.01553968,0.0094167,0.068064094,0.053186774,0.028635548,0.028376993,0.010200997,0.009556877,0.009371349,0.009448852,0.0,0.0,0.025734164,0.010615522,0.011374362,0.015297827,0.022175958,0.025112253,0.037109043,0.039589714,1e-09,0.020818407,-0.015295017,-0.011024918,-0.032446519,-0.025614277,0.00083113,0.041744676,-0.02555869,-0.001066861
16:22:36:33.168,61.0,0.0,0.0,0.068536073,0.0,0.058525436,0.048962992,0.227712855,0.0,0.0,0.052933015,0.0,0.058673512,0.048979957,0.228126049,0.00549615,0.011993105,0.0,0.010679281,0.012013011,0.006940265,0.032553725,0.006221544,0.0,0.0,0.001022416,0.000183195,0.0,0.009805595,0.010091744,0.0182459,0.019131217,0.015444729,0.009397184,0.068027496,0.053134643,0.028534453,0.028275268,0.010186096,0.00953975,0.009283327,0.009357845,0.0,0.0,0.025887515,0.010979725,0.011741761,0.015189651,0.02213626,0.025071731,0.037020076,0.039494783,1e-09,0.020818407,-0.015295017,-0.011024918,-0.03232434,-0.025614534,0.00082801,0.041852642,-0.025558922,-0.001069629
