FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:22:54:13.826,61.0,0.0,0.0,0.060331415,0.0,0.02361333,0.109604724,0.500466764,0.0,0.0,0.055447653,0.0,0.023615517,0.110112056,0.500261486,0.010263266,0.001433094,0.0,0.004712724,0.004650389,0.008272658,0.099210091,0.007555553,0.0,0.003012193,0.0,0.0,0.002245925,0.021464512,0.021342984,0.027051944,0.030098496,0.03357343,0.013330411,0.370204419,0.295075387,0.114080109,0.112057075,0.018757686,0.014227249,0.022636151,0.022611974,0.153864548,0.156126842,0.025510931,0.0,0.0,0.026982442,0.026702121,0.038561083,0.072842859,0.073344916,5.3e-09,0.364667535,-0.057395565,-0.036281325,-0.033869248,-0.010310127,0.000349142,0.036852416,-0.010310259,-0.000379885
16:22:54:14.827,61.0,0.0,0.0,0.059036188,0.0,0.026557962,0.105752967,0.483140081,0.0,0.0,0.057127062,0.0,0.0265637,0.106279872,0.48309052,0.010536715,0.001594586,0.0,0.005918715,0.005701481,0.009245361,0.099903904,0.007391785,0.0,0.004408139,0.0,0.0,0.000954244,0.021389429,0.021255866,0.027621232,0.030604115,0.034985088,0.013071276,0.360255212,0.284130931,0.112622865,0.110973574,0.018238742,0.01398368,0.02297822,0.022938788,0.157659531,0.159758478,0.024038419,0.0,0.0,0.028708872,0.027943548,0.0385716,0.073998794,0.075040102,1.17e-08,0.011740414,-0.019148651,0.004977389,-0.034894593,-0.011597659,0.000404632,0.036060736,-0.011595636,-0.000418075
16:22:54:15.829,61.0,0.0,0.0,0.061554574,0.0,0.026635554,0.102691762,0.477444589,0.0,0.0,0.055115767,0.0,0.026654132,0.103150092,0.477424443,0.010928636,0.001632529,0.0,0.007100389,0.006933251,0.01039457,0.100425147,0.007417771,0.0,0.00497567,0.0,0.0,0.000289467,0.021280788,0.021131733,0.0282051,0.031131309,0.035943087,0.012948579,0.352197707,0.277560175,0.108372286,0.107351467,0.017916763,0.013929059,0.023298126,0.023219232,0.154568985,0.156430528,0.023396712,0.0,0.0,0.029593518,0.028922707,0.038738631,0.074713491,0.076098301,1.51e-08,0.011632152,-0.013980138,0.002541569,-0.033666037,-0.011636653,0.000391704,0.037599009,-0.011630173,-0.0004372
16:22:54:16.830,61.0,0.0,0.0,0.062781625,0.0,0.018289335,0.096571028,0.46763444,0.0,0.0,0.054612909,0.0,0.018322393,0.096856765,0.467663467,0.011236935,0.00173276,0.0,0.007998965,0.008073485,0.011198758,0.100249596,0.007605667,0.0,0.00497456,0.0,0.0,0.000110849,0.021026764,0.020868084,0.028694138,0.031558119,0.036417034,0.012830612,0.280635297,0.218473777,0.089948341,0.089468852,0.017663172,0.013924813,0.023442345,0.02330967,0.112447582,0.114004262,0.023399798,0.0,0.0,0.030054702,0.029701756,0.038904417,0.074774176,0.076371521,1.75e-08,0.011390735,-0.011031496,0.001441349,-0.033360064,-0.007999101,0.000266807,0.038349893,-0.007986099,-0.000306198
16:22:54:17.832,61.0,0.0,0.0,0.062124554,0.0,0.019522866,0.090378933,0.461752445,0.0,0.0,0.05592984,0.0,0.019574231,0.090540424,0.461812526,0.011444986,0.001971222,0.0,0.00882632,0.009363229,0.0118873,0.096091874,0.007992832,0.0,0.00463779,0.0,0.0,0.000167209,0.020645719,0.020480178,0.029060306,0.031852681,0.036516909,0.012732327,0.215789601,0.169789866,0.074411996,0.073991448,0.017490212,0.013974777,0.023360329,0.023172213,0.068072811,0.069373608,0.024730643,0.0,0.0,0.030141614,0.030414989,0.039127894,0.07280916,0.074887738,1.5e-08,0.013060065,-0.007736701,0.001127625,-0.034164354,-0.008545856,0.000291914,0.037948355,-0.008524595,-0.000323425
16:22:54:18.834,61.0,0.0,0.0,0.059775323,0.0,0.022833049,0.084557116,0.459215552,0.0,0.0,0.059137669,0.0,0.022903811,0.084643535,0.459289074,0.011517437,0.002367356,0.0,0.009598021,0.010692567,0.012447063,0.084246516,0.008422832,0.0,0.004031833,0.0,0.0,0.000413062,0.020122545,0.019960301,0.029307168,0.032031536,0.036255937,0.01264178,0.165961117,0.126875877,0.060538434,0.060060747,0.017383896,0.014065086,0.023040896,0.022802871,0.023238979,0.023953049,0.030638628,0.0,0.0,0.029878754,0.031067317,0.039387241,0.068290226,0.070526272,1.01e-08,0.013962657,-0.0073147,0.001568302,-0.036123343,-0.010000195,0.000361174,0.036512855,-0.009969442,-0.000363944
16:22:54:19.835,61.0,0.0,0.0,0.059669808,0.0,0.021294892,0.077102788,0.457501203,0.0,0.0,0.06001503,0.0,0.021387782,0.077145465,0.457584143,0.011400309,0.002898081,0.0,0.010248168,0.011607933,0.012748336,0.071123555,0.008824847,0.0,0.002357274,0.0,0.0,0.000984867,0.01944112,0.019303158,0.029313952,0.031973951,0.034975518,0.012527393,0.117888957,0.093718134,0.049220063,0.048626155,0.017251099,0.014108766,0.02248583,0.022207251,0.0,0.0,0.035273016,0.012867646,0.013959878,0.029008621,0.03146055,0.0394517,0.061998326,0.064021327,8.1e-09,0.014344976,-0.00833756,0.001647791,-0.036659502,-0.009338454,0.000342276,0.036448643,-0.009297824,-0.000338828
16:22:54:20.837,61.0,0.0,0.0,0.058728609,0.0,0.020390574,0.070977047,0.456893325,0.0,0.0,0.061570291,0.0,0.020501496,0.071000621,0.456983089,0.011167394,0.003764162,0.0,0.010816753,0.012402101,0.012890832,0.061776128,0.009137854,0.0,0.001464495,0.0,0.0,0.001385024,0.018584177,0.018544234,0.029192451,0.031788319,0.032936923,0.012403482,0.094246887,0.073316306,0.041903727,0.041214924,0.017133715,0.014148424,0.021635475,0.021248212,0.0,0.0,0.042575404,0.061075132,0.06231834,0.027542165,0.031735014,0.039468512,0.057471793,0.059356291,6.7e-09,0.014531501,-0.008316028,0.000985176,-0.037609644,-0.008951795,0.000336604,0.035873849,-0.008902794,-0.000319317
16:22:54:21.838,61.0,0.0,0.0,0.057393111,0.0,0.017870234,0.066191398,0.456322968,0.0,0.0,0.063355424,0.0,0.017988261,0.06620758,0.456419885,0.010886616,0.004622597,0.0,0.0113541,0.013139895,0.012955211,0.056387492,0.009363728,0.0,0.000692872,0.0,0.0,0.001778066,0.017805561,0.017806403,0.029010095,0.031549469,0.031156896,0.012275983,0.082337998,0.063142344,0.037758794,0.037009448,0.017025923,0.014183185,0.02083879,0.020384416,0.0,0.0,0.048339125,0.083254337,0.084426187,0.025950909,0.031935602,0.039446626,0.054846626,0.056635115,6.8e-09,0.013862083,-0.009193304,0.000736582,-0.038700432,-0.00785474,0.000303912,0.035058398,-0.007802155,-0.000273481
16:22:54:22.840,61.0,0.0,0.0,0.057630699,0.0,0.01756233,0.062085889,0.447171092,0.0,0.0,0.063207045,0.0,0.017680628,0.062099967,0.447363049,0.010552537,0.005866485,0.0,0.011744621,0.01368697,0.012909681,0.053584632,0.009477563,0.0,0.0,0.0,0.002483204,0.002518078,0.016997837,0.01705556,0.028684165,0.031155784,0.029390369,0.012105848,0.076183654,0.057958894,0.035410784,0.034621488,0.016822094,0.014119958,0.020072512,0.019594077,0.0,0.0,0.05170279,0.095956281,0.097156182,0.024717812,0.031994142,0.039283466,0.052671108,0.054198545,6.4e-09,0.012864313,-0.009249407,0.000966714,-0.038609844,-0.007720383,0.000298015,0.035203558,-0.007667763,-0.000269882
16:22:54:23.841,61.0,0.0,0.0,0.05779288,0.0,0.018054923,0.058825731,0.427024365,0.0,0.0,0.063113719,0.0,0.018173222,0.058840066,0.42732352,0.010203705,0.007039034,0.0,0.012015381,0.014089134,0.012804671,0.051904719,0.009532001,0.0,0.0,0.0,0.01128879,0.00821186,0.01622266,0.016307959,0.028287945,0.030685466,0.028055586,0.011907652,0.073032908,0.055308074,0.033913959,0.033106729,0.016564731,0.013997313,0.019359691,0.018870141,0.0,0.0,0.053299703,0.101434946,0.102650523,0.023787657,0.031939641,0.039003059,0.051285721,0.05264296,5e-09,0.012433996,-0.009234774,0.001298561,-0.038552761,-0.007935462,0.000305865,0.035302568,-0.007882856,-0.000278233
16:22:54:24.843,61.0,0.0,0.0,0.057543643,0.0,0.018334687,0.056358576,0.409932911,0.0,0.0,0.063445583,0.0,0.018452713,0.056373909,0.410275042,0.009843581,0.007974215,0.0,0.012195213,0.01437187,0.012644435,0.050757732,0.009534176,0.0,0.0,0.0,0.018783296,0.014342167,0.015470929,0.015576152,0.027847046,0.030167583,0.026802009,0.011688739,0.071322888,0.053884499,0.032840449,0.032024961,0.016257972,0.013821927,0.018664075,0.018175494,0.0,0.0,0.054136962,0.103640489,0.104894795,0.022965401,0.03178446,0.038627602,0.050162174,0.051375553,3.5e-09,0.012127269,-0.009938109,0.001579436,-0.038755447,-0.008057565,0.000312203,0.03515029,-0.008004961,-0.000281325
16:22:54:25.844,61.0,0.0,0.0,0.057577167,0.0,0.019534888,0.054686528,0.384776235,0.0,0.0,0.063498534,0.0,0.019652914,0.05470293,0.385156393,0.009485449,0.008751392,0.0,0.012297766,0.01456048,0.012436502,0.04983018,0.009532128,0.0,0.0,0.0,0.022423841,0.017642492,0.014759319,0.0148771,0.027374823,0.029612448,0.025778497,0.011463058,0.070300899,0.05306305,0.031997096,0.03118353,0.0159267,0.013617805,0.01799747,0.017514894,0.0,0.0,0.054563724,0.102432162,0.103790864,0.022202686,0.031580355,0.038200326,0.049242497,0.050389644,1.6e-09,0.012312122,-0.010218683,0.001788083,-0.03878763,-0.008581656,0.000332787,0.035170611,-0.008528977,-0.000299915
16:22:54:26.846,61.0,0.0,0.0,0.05672707,0.0,0.02302894,0.053550769,0.371217042,0.0,0.0,0.064369701,0.0,0.023145326,0.053567763,0.371619672,0.009143437,0.009401132,0.0,0.012382673,0.014720995,0.012234998,0.049143381,0.009502091,0.0,0.0,0.0,0.025105499,0.020814458,0.014084305,0.014212136,0.026881788,0.029039213,0.024929633,0.011251711,0.069643706,0.052555583,0.031290058,0.030480137,0.015597072,0.013407882,0.017363817,0.016891547,0.0,0.0,0.054866172,0.101845324,0.103237458,0.021513712,0.031365357,0.037769914,0.04841587,0.049524698,5e-10,0.012503857,-0.01080853,0.001551602,-0.039319206,-0.010106865,0.000397305,0.034650844,-0.010054307,-0.000348332
16:22:54:27.848,61.0,0.0,0.0,0.056146756,0.0,0.027160386,0.052689802,0.358375788,0.0,0.0,0.064951748,0.0,0.027275132,0.052707344,0.358793318,0.008822287,0.009990669,0.0,0.012427038,0.014824013,0.012011744,0.048460588,0.009486856,0.0,0.0,0.0,0.026432777,0.022264805,0.013468366,0.01360488,0.026377862,0.028451735,0.024181042,0.011055207,0.06922593,0.052253652,0.030696848,0.029900393,0.015277207,0.01319575,0.016768565,0.016309723,0.0,0.0,0.054872625,0.09900941,0.100448988,0.020879287,0.031110343,0.037306577,0.047649644,0.048741438,4e-10,0.012384092,-0.01149005,0.000953574,-0.039673954,-0.011910393,0.000472431,0.034295697,-0.011857926,-0.000406615
16:22:54:28.849,61.0,0.0,0.0,0.055843823,0.0,0.030091357,0.051981658,0.34972012,0.0,0.0,0.065263316,0.0,0.03020501,0.051999748,0.350148916,0.0085128,0.01057298,0.0,0.012451369,0.014900636,0.01178486,0.047844194,0.009449812,0.0,0.0,0.0,0.027408641,0.023234317,0.012890024,0.013032492,0.025890457,0.027877994,0.02347718,0.010862811,0.06882713,0.051983498,0.030140575,0.02936272,0.01496211,0.012984436,0.016198581,0.015757704,0.0,0.0,0.054708593,0.095640197,0.097123809,0.020273436,0.03082753,0.03683313,0.046922825,0.048009921,3e-10,0.012014784,-0.012049991,0.000520836,-0.039863627,-0.013189902,0.000525689,0.034110107,-0.013137473,-0.00044806
16:22:54:29.851,61.0,0.0,0.0,0.055218305,0.0,0.033025332,0.051354423,0.340005517,0.0,0.0,0.065877944,0.0,0.033137348,0.051372983,0.340450347,0.008223244,0.011092341,0.0,0.012456599,0.014947392,0.01155158,0.0472322,0.009442049,0.0,0.0,0.0,0.02791414,0.023784293,0.012362874,0.012511675,0.025413195,0.027315119,0.022812495,0.010683826,0.068462782,0.051744584,0.029634936,0.028878918,0.014662268,0.012777467,0.015664661,0.01524054,0.0,0.0,0.054256406,0.089278683,0.090804361,0.019702559,0.030508364,0.036329463,0.046230972,0.047321998,5e-10,0.011595328,-0.012706983,-7.48e-05,-0.040238347,-0.014470609,0.000582157,0.033727445,-0.01441822,-0.000486231
16:22:54:30.852,61.0,0.0,0.0,0.0555127,0.0,0.035272192,0.050877068,0.334900618,0.0,0.0,0.065597296,0.0,0.035383932,0.050896179,0.335347951,0.007965717,0.011567221,0.0,0.012476499,0.01501143,0.011362409,0.046784848,0.009440212,0.0,0.0,0.0,0.028668856,0.024656864,0.011866303,0.012020572,0.024983887,0.026807305,0.022240853,0.010522658,0.068253219,0.051631242,0.029204652,0.028465523,0.01439458,0.012593879,0.01519103,0.014782393,0.0,0.0,0.053742997,0.083502419,0.085039578,0.019210607,0.030265372,0.035920575,0.045663089,0.046756074,5e-10,0.011452402,-0.012911993,-0.000459257,-0.040066328,-0.015451555,0.000618971,0.033906758,-0.015399247,-0.00052208
16:22:54:31.854,61.0,0.0,0.0,0.055343535,0.0,0.036893405,0.050377417,0.331990063,0.0,0.0,0.065753892,0.0,0.037004326,0.050396968,0.33244127,0.00771904,0.011976869,0.0,0.012477837,0.01504986,0.011170155,0.04633968,0.009496007,0.0,0.0,0.0,0.029225102,0.0253594,0.011406291,0.011564295,0.024562214,0.026311621,0.021694655,0.010371589,0.067965142,0.051456269,0.02878678,0.028061304,0.014138445,0.012415451,0.014740226,0.014344647,0.0,0.0,0.053309731,0.081095152,0.082635708,0.018744888,0.029998675,0.035491943,0.045091759,0.046181534,5e-10,0.011764208,-0.013182121,-0.000641398,-0.040161531,-0.016159216,0.000648861,0.033803061,-0.016106987,-0.000544409
16:22:54:32.855,61.0,0.0,0.0,0.055372108,0.0,0.038603138,0.049921811,0.330260366,0.0,0.0,0.065717854,0.0,0.038713787,0.049941775,0.330713481,0.007491701,0.012350509,0.0,0.012484641,0.01509539,0.011008666,0.046022784,0.009535749,0.0,0.0,0.0,0.029611668,0.025912078,0.010986061,0.011148503,0.024170525,0.025855264,0.021188999,0.010233629,0.067754261,0.051334623,0.02842881,0.027716842,0.013908949,0.012256791,0.01433329,0.01394733,0.0,0.0,0.052921515,0.079587139,0.081127629,0.018330332,0.029753735,0.035099722,0.044589527,0.045675919,6e-10,0.011867079,-0.012692574,-0.000763998,-0.040139016,-0.016905693,0.00067846,0.0338201,-0.016853431,-0.00056993
16:22:54:33.857,61.0,0.0,0.0,0.055140618,0.0,0.039650887,0.049545843,0.329116672,0.0,0.0,0.065942481,0.0,0.039760716,0.049566254,0.329568088,0.007290451,0.012718846,0.0,0.012501165,0.015151002,0.010870525,0.045748286,0.009544446,0.0,0.0,0.0,0.030155743,0.026501559,0.010595028,0.010761566,0.023827966,0.025450971,0.02074899,0.010108478,0.067631148,0.051277537,0.028112855,0.027415557,0.013703208,0.012115722,0.013969602,0.013595185,0.0,0.0,0.052526142,0.078293771,0.079826973,0.017957566,0.029556923,0.034777187,0.044160903,0.045248289,5e-10,0.012356095,-0.012460607,-0.000816241,-0.040275905,-0.017362971,0.00069919,0.033678457,-0.01731078,-0.000582948
16:22:54:34.859,61.0,0.0,0.0,0.055455349,0.0,0.040936876,0.049200404,0.328120083,0.0,0.0,0.065621294,0.0,0.041046705,0.049221162,0.328568965,0.007104358,0.013053893,0.0,0.012514425,0.015200281,0.010752606,0.045535151,0.009527499,0.0,0.0,0.0,0.030688452,0.027061926,0.010235266,0.010405663,0.023511175,0.025080685,0.020353681,0.009990492,0.067589216,0.051285144,0.027841624,0.027158184,0.013511277,0.011983436,0.013647865,0.013284406,0.0,0.0,0.052156754,0.077255353,0.078780159,0.017625812,0.029396188,0.034505189,0.043806631,0.044896763,6e-10,0.012659364,-0.012813213,-0.00062282,-0.040079337,-0.017924396,0.000718283,0.033870339,-0.017872337,-0.000605291
16:22:54:35.860,61.0,0.0,0.0,0.055061311,0.0,0.041932993,0.048918121,0.32743448,0.0,0.0,0.065998361,0.0,0.042042002,0.048939291,0.327880383,0.006934344,0.013364224,0.0,0.012526856,0.015246195,0.010645767,0.045344714,0.00951187,0.0,0.0,0.0,0.031103723,0.027505629,0.009908679,0.010082833,0.023224104,0.024747379,0.019979095,0.009884618,0.067539267,0.0512845,0.027596435,0.026926061,0.013338769,0.011865483,0.013346586,0.012991807,0.0,0.0,0.051716823,0.07598161,0.077483065,0.017319139,0.02924528,0.034255352,0.043475665,0.044568587,6e-10,0.012468542,-0.01256946,-0.000643485,-0.040309317,-0.018359199,0.000739929,0.03362941,-0.018307069,-0.000615609
16:22:54:36.862,61.0,0.0,0.0,0.055023145,0.0,0.042487331,0.048662394,0.327425689,0.0,0.0,0.066033199,0.0,0.042595793,0.048683934,0.32787019,0.00678122,0.013632952,0.0,0.01253355,0.015282705,0.01054156,0.045106899,0.00953486,0.0,0.0,0.0,0.031455018,0.02796801,0.009608103,0.009784505,0.022967063,0.024449108,0.019644611,0.009787765,0.067502894,0.051292021,0.027369045,0.026704039,0.013183284,0.011759946,0.013072869,0.01272378,0.0,0.0,0.051401481,0.075376958,0.076870114,0.017037565,0.029112762,0.034025032,0.043162141,0.044246215,5e-10,0.012650541,-0.012651893,-0.000224669,-0.040330421,-0.018601047,0.000750071,0.033605948,-0.018549064,-0.000623313
16:22:54:37.863,61.0,0.0,0.0,0.054966949,0.0,0.042582952,0.048458248,0.327769876,0.0,0.0,0.06609904,0.0,0.042691417,0.048480086,0.328211218,0.006642309,0.013887227,0.0,0.012555639,0.015333074,0.010448005,0.044844817,0.009554679,0.0,0.0,0.0,0.031605698,0.028159989,0.00933659,0.009514895,0.022730926,0.024173556,0.019336093,0.009707426,0.067388296,0.051226836,0.027146004,0.026491337,0.013054754,0.011674217,0.012816142,0.012473591,0.0,0.0,0.051088523,0.07481911,0.076302856,0.016770855,0.028992852,0.033822559,0.042860627,0.043944556,5e-10,0.012468706,-0.012586611,-0.000166072,-0.040370598,-0.018642834,0.000752505,0.033571605,-0.018590795,-0.000624077
16:22:54:38.865,61.0,0.0,0.0,0.055165976,0.0,0.042361654,0.048220702,0.327895731,0.0,0.0,0.065912068,0.0,0.042470664,0.048242789,0.328336269,0.006517265,0.014164709,0.0,0.012565256,0.015365391,0.010364044,0.04467047,0.009588038,0.0,0.0,0.0,0.031858079,0.028431915,0.009088202,0.009269384,0.022504792,0.023904497,0.019061735,0.009630888,0.067420214,0.051280774,0.026977273,0.02633233,0.012931837,0.011590482,0.012592255,0.012255536,0.0,0.0,0.050686602,0.074115105,0.075596258,0.016544741,0.028847326,0.033591926,0.042586453,0.043675661,4e-10,0.012292009,-0.012478057,-0.000398879,-0.040256485,-0.018546352,0.000746495,0.033693221,-0.018494258,-0.000623084
16:22:54:39.866,61.0,0.0,0.0,0.055331297,0.0,0.042466294,0.048029058,0.3278175,0.0,0.0,0.065746658,0.0,0.042575575,0.048051409,0.32825762,0.006405161,0.014397184,0.0,0.012577092,0.015395374,0.010292941,0.044528332,0.009651693,0.0,0.0,0.0,0.032041475,0.02871073,0.00886162,0.009044511,0.022288753,0.023648787,0.018824361,0.00956378,0.067507006,0.051381353,0.026848055,0.02620966,0.01281856,0.011512972,0.012399192,0.012065642,0.0,0.0,0.050370581,0.073448144,0.074925751,0.016344179,0.028748138,0.033418212,0.042363785,0.043452866,4e-10,0.012411429,-0.012637618,-0.000117813,-0.040155415,-0.018592089,0.000746458,0.033794165,-0.018540002,-0.000626496
16:22:54:40.868,61.0,0.0,0.0,0.055045087,0.0,0.042897686,0.047891684,0.328367055,0.0,0.0,0.066010557,0.0,0.043006152,0.047914319,0.328798026,0.006308109,0.014598821,0.0,0.012590773,0.015428382,0.010233079,0.044350565,0.009660332,0.0,0.0,0.0,0.032129843,0.028833818,0.008655075,0.008840652,0.022090945,0.023422038,0.018623348,0.009511536,0.067598559,0.051480148,0.026741134,0.026108127,0.012716453,0.011445518,0.012218014,0.011888913,0.0,0.0,0.050095093,0.07308159,0.074548073,0.016173884,0.028656105,0.033268988,0.042152055,0.043251243,5e-10,0.012254873,-0.01267125,-0.000457299,-0.040316459,-0.018780233,0.000757036,0.03361924,-0.01872823,-0.000629584
16:22:54:41.870,61.0,0.0,0.0,0.055005979,0.0,0.043300122,0.047829803,0.328755289,0.0,0.0,0.066037223,0.0,0.043408584,0.047852773,0.329181343,0.006224863,0.014773314,0.0,0.012611651,0.015469274,0.010198936,0.044256296,0.009648019,0.0,0.0,0.0,0.032403119,0.029128682,0.008460888,0.008649025,0.02193146,0.023239059,0.018447604,0.00946458,0.067730106,0.05160768,0.02665587,0.02602974,0.012632041,0.011390681,0.012059343,0.011734393,0.0,0.0,0.049834393,0.072427191,0.073884301,0.016033091,0.028607581,0.03317292,0.041991223,0.043095555,6e-10,0.012218794,-0.012777868,-0.000265724,-0.040332604,-0.018955985,0.000764429,0.033595245,-0.018903909,-0.000635038
16:22:54:42.871,61.0,0.0,0.0,0.054837547,0.0,0.04349738,0.047709025,0.328559578,0.0,0.0,0.066206932,0.0,0.043605294,0.04773226,0.328982085,0.006135368,0.014944235,0.0,0.012621036,0.015488871,0.010133126,0.044090219,0.009640039,0.0,0.0,0.0,0.032434527,0.029152436,0.008287305,0.008478103,0.021752754,0.023034213,0.018243693,0.00941725,0.067711733,0.051616248,0.026539059,0.025922908,0.0125393,0.01132804,0.011886597,0.01156815,0.0,0.0,0.04945026,0.071821854,0.073268101,0.01587897,0.028484747,0.032999117,0.041774653,0.042888619,6e-10,0.012415502,-0.012838978,0.000143147,-0.040436197,-0.019041969,0.000769868,0.033492319,-0.018989962,-0.000635975
16:22:54:43.872,61.0,0.0,0.0,0.054580867,0.0,0.043971121,0.047626887,0.328919411,0.0,0.0,0.066450775,0.0,0.044078492,0.04765043,0.329339385,0.006065086,0.015089588,0.0,0.012639947,0.015524052,0.010095848,0.043991104,0.009670711,0.0,0.0,0.0,0.032472707,0.029271407,0.008131187,0.008324632,0.021601807,0.022861313,0.018088598,0.00938498,0.067777529,0.05168362,0.02646823,0.025859129,0.012470628,0.011284146,0.011741928,0.011427839,0.0,0.0,0.049170286,0.071348429,0.072784551,0.015759211,0.028414778,0.032886595,0.041625556,0.042743933,7e-10,0.012254171,-0.01247679,6.25e-05,-0.040584967,-0.01924872,0.000781091,0.033335418,-0.019196685,-0.00063989
16:22:54:44.874,61.0,0.0,0.0,0.054360781,0.0,0.044181764,0.047566462,0.329156131,0.0,0.0,0.066672973,0.0,0.044288587,0.047590245,0.329572111,0.00599683,0.01523501,0.0,0.01265469,0.015557014,0.01006593,0.043922264,0.009651504,0.0,0.0,0.0,0.032567903,0.029351594,0.007982702,0.008178446,0.021466656,0.022706401,0.017939551,0.00934946,0.06783323,0.051745318,0.026398523,0.02579586,0.012404361,0.011242646,0.011612942,0.011304478,0.0,0.0,0.048854683,0.070642658,0.072067268,0.015645387,0.028362669,0.032802943,0.041513041,0.042646691,6e-10,0.012098394,-0.012959677,0.000262489,-0.040720597,-0.01934058,0.00078744,0.033200938,-0.019288562,-0.00064036
16:22:54:45.876,61.0,0.0,0.0,0.054541167,0.0,0.044321917,0.047496893,0.331046164,0.0,0.0,0.066493921,0.0,0.044429015,0.047520887,0.331448853,0.005939824,0.015343863,0.0,0.012683122,0.015607084,0.010044546,0.04387993,0.009634052,0.0,0.0,0.0,0.032760926,0.029585006,0.007839062,0.008036696,0.021355314,0.022585802,0.017811662,0.009317643,0.0678619,0.051775459,0.026310979,0.025709957,0.01235255,0.01121123,0.011495949,0.011189214,0.0,0.0,0.048684135,0.070405088,0.071820118,0.015538105,0.02833055,0.03273955,0.041388676,0.042530552,8e-10,0.012262255,-0.013090345,9.21e-05,-0.040611193,-0.019401813,0.000787813,0.033311069,-0.019349819,-0.000644524
16:22:54:46.877,61.0,0.0,0.0,0.054465212,0.0,0.044374373,0.047426477,0.331848949,0.0,0.0,0.066579729,0.0,0.044481471,0.04745071,0.332245678,0.005885797,0.015505675,0.0,0.012693427,0.01562809,0.010014001,0.04384093,0.009555838,0.0,0.0,0.0,0.032975849,0.029670313,0.007713116,0.007913986,0.021243412,0.02245909,0.017693348,0.009286651,0.068002194,0.051909316,0.02626054,0.025666183,0.012291667,0.011173884,0.011391167,0.011090885,0.0,0.0,0.048402656,0.069827884,0.071233377,0.015447029,0.028256889,0.032644894,0.041255988,0.042415623,7e-10,0.012478325,-0.013264123,-0.00017323,-0.040663581,-0.019424761,0.000789762,0.033264671,-0.019372692,-0.000644388
16:22:54:47.879,61.0,0.0,0.0,0.054338925,0.0,0.044728451,0.047385015,0.332285434,0.0,0.0,0.066693552,0.0,0.044835277,0.047409449,0.332679421,0.005835017,0.015660832,0.0,0.012697138,0.015641989,0.009979793,0.043700144,0.009535056,0.0,0.0,0.0,0.033017147,0.029642601,0.007598364,0.007801342,0.021152286,0.022349874,0.017584948,0.009252514,0.06808532,0.051995698,0.02620857,0.025621681,0.012234883,0.011137705,0.011295769,0.010998691,0.0,0.0,0.048175693,0.069372691,0.07077232,0.015345948,0.028220248,0.032588217,0.041161649,0.042337481,8e-10,0.012628868,-0.013743776,-0.000116511,-0.040732972,-0.019579319,0.000797405,0.033187438,-0.019527225,-0.000648022
